18
1,7,7,5,5,7,5,5,7,5,7,5,7,5,7,5,5,4
2,10,10,1,5,13,5,5,13,7,13,4,10,2,11,7,5,6
11,14,11,7,7,4,3,7,5,13,5,4,10,11,14,9,6,10
10,10,10,10,11,4,11,13,7,5,5,5,13,12,10,1,14,10
10,11,12,10,9,6,10,2,11,5,5,5,5,5,14,3,13,14
8,10,3,14,3,14,11,14,9,5,6,1,5,5,15,14,2,10
3,14,10,11,14,11,12,10,2,3,12,1,5,7,12,11,12,8
10,10,11,14,11,13,6,11,13,13,7,5,5,13,5,15,7,6
10,11,14,10,10,1,14,10,3,6,9,7,5,5,7,15,12,10
10,10,10,10,10,1,14,11,13,12,3,15,6,1,14,10,2,10
10,10,10,9,12,1,14,10,3,5,12,8,10,1,14,9,14,10
11,15,13,7,5,5,13,15,15,7,7,5,13,5,14,1,14,8
11,14,2,11,4,3,6,10,10,8,10,2,2,1,15,6,11,4
10,10,11,15,4,10,10,10,10,3,14,11,13,5,12,9,15,4
8,10,11,15,5,12,8,8,11,12,11,13,5,7,5,5,14,2
1,15,12,11,4,3,7,6,11,6,10,1,5,15,5,5,13,14
3,12,2,9,5,14,8,9,12,8,10,3,5,13,5,5,7,12
9,5,12,1,5,13,5,5,5,5,13,13,5,5,5,5,13,4
