18
1,6,1,5,7,7,5,7,4,2,3,5,7,5,5,5,6,2
1,13,5,7,12,9,4,9,7,15,13,5,15,5,5,4,11,14
3,5,5,14,2,1,5,5,14,11,7,5,13,5,7,4,8,10
9,7,5,15,14,2,2,3,12,10,9,6,3,7,13,5,4,8
1,15,4,10,10,9,13,13,6,10,3,13,13,13,5,5,7,6
3,13,4,10,11,7,5,5,13,12,10,2,1,5,7,5,13,12
10,3,6,10,10,11,5,5,7,4,10,10,1,6,11,5,6,2
10,10,10,9,14,10,2,3,13,5,14,11,5,15,14,3,14,10
11,14,10,2,10,10,11,14,3,6,11,14,3,14,8,8,9,12
10,10,10,11,14,10,10,10,9,14,10,10,9,13,5,5,5,6
10,8,9,12,9,14,10,10,1,13,13,15,7,5,5,7,5,12
9,7,4,2,2,11,14,10,1,7,7,13,13,5,6,11,7,6
3,15,6,10,10,10,11,13,7,12,10,3,7,6,10,10,8,10
10,10,10,11,15,14,9,6,11,5,13,12,10,10,11,14,3,14
10,8,9,12,10,8,3,14,10,3,4,2,10,8,10,8,10,10
11,5,4,3,13,7,14,8,11,13,6,10,10,3,15,6,10,10
11,7,7,15,4,10,11,4,10,3,14,10,10,8,10,9,12,8
8,8,8,9,4,8,9,4,8,8,9,13,13,5,13,5,5,4
