18
1,7,7,5,5,5,5,5,7,5,5,4,1,5,6,1,5,6
2,10,10,3,6,2,2,3,13,6,3,7,5,6,10,1,5,14
10,10,11,14,10,11,14,10,2,10,10,10,3,15,13,5,5,12
10,11,14,10,10,10,10,10,10,10,10,10,9,13,5,5,6,2
11,14,10,8,11,12,9,14,11,15,13,13,6,2,1,7,13,14
8,8,8,3,13,7,6,11,14,10,3,5,14,10,1,13,6,10
3,6,1,13,7,12,10,10,10,10,9,6,10,10,3,5,12,10
10,10,3,7,13,6,10,10,8,9,5,14,10,11,15,5,5,14
10,10,8,10,1,13,14,10,3,6,1,15,15,12,9,5,4,10
10,11,5,15,7,4,10,10,9,14,3,12,11,7,7,5,7,14
10,8,1,14,11,6,10,11,5,13,15,4,10,10,10,2,10,10
10,2,1,14,10,10,11,14,1,5,15,5,12,10,8,10,10,10
11,13,7,15,14,10,8,8,3,5,13,5,4,11,5,15,14,10
9,6,10,10,11,15,5,5,13,5,7,6,2,9,6,10,8,10
3,14,10,10,10,9,5,5,7,5,14,11,15,5,12,11,5,12
10,10,11,13,14,2,1,7,15,6,10,8,9,5,7,13,7,4
10,10,10,1,14,9,5,12,8,9,14,3,7,5,13,7,13,4
8,9,12,1,12,1,5,5,5,5,12,8,9,5,5,13,5,4
