18
1,7,7,4,2,1,5,5,6,1,7,5,5,5,5,6,3,4
2,10,9,6,11,5,5,7,13,6,11,5,5,5,7,13,13,4
11,14,3,13,14,1,7,13,4,10,11,5,5,5,13,7,4,2
10,10,9,4,8,1,13,7,4,10,11,5,5,5,5,13,6,10
9,13,7,6,2,3,5,13,6,9,13,7,7,7,7,6,10,10
1,5,14,10,10,10,3,7,13,5,5,12,10,8,8,11,13,12
3,7,14,11,13,15,13,13,5,5,7,4,11,5,5,13,7,6
10,10,10,9,7,12,3,7,5,5,14,2,11,5,7,5,12,8
11,15,14,1,15,5,12,10,3,6,9,13,15,7,13,5,5,6
10,10,11,7,13,5,6,10,9,13,6,3,14,11,7,5,5,12
10,10,10,8,3,5,12,10,3,5,15,12,9,14,11,5,6,2
10,10,10,3,15,5,4,10,10,1,15,5,6,10,10,1,14,10
11,14,9,12,9,5,6,10,10,1,12,3,12,10,10,3,13,14
10,10,3,5,7,7,12,9,12,1,5,13,6,8,9,14,2,10
10,11,14,3,12,9,5,7,5,4,2,2,11,6,2,10,10,10
10,10,10,10,3,5,5,15,5,5,14,11,12,8,10,11,14,10
10,10,10,10,11,6,1,13,7,5,12,9,7,5,14,10,10,10
9,12,8,9,12,9,5,5,13,5,5,5,13,4,8,8,9,12
