18
1,6,2,3,6,3,7,7,5,5,5,5,7,5,5,7,5,4
1,15,14,8,10,10,10,11,7,7,4,1,15,7,7,14,2,2
2,10,10,1,14,10,11,14,8,9,7,7,12,8,8,9,15,14
10,10,11,6,10,10,10,9,6,1,14,11,6,2,1,7,15,14
11,14,11,15,14,10,10,1,14,1,12,8,11,14,3,14,10,10
8,10,10,10,11,15,13,7,13,7,5,7,12,9,14,10,10,10
1,14,10,10,8,9,5,14,1,13,7,15,7,6,11,14,11,14
1,15,12,9,5,5,5,15,5,5,14,8,11,15,12,10,10,10
1,13,5,7,5,7,6,10,3,6,11,6,10,9,6,10,10,10
3,5,5,15,7,12,9,14,9,14,10,10,10,1,14,9,12,10
8,1,5,12,11,6,1,14,2,10,10,11,14,3,13,7,4,10
2,1,7,5,12,11,7,13,13,13,14,8,8,9,6,11,5,14
11,5,13,5,4,10,11,4,2,1,15,4,3,5,13,13,4,10
10,2,1,7,4,10,9,6,11,5,15,6,9,7,5,5,4,10
10,10,2,10,2,8,3,13,12,1,12,10,3,13,5,5,4,10
11,14,11,14,11,5,14,2,2,2,3,15,15,5,5,5,4,10
10,10,10,11,13,4,10,9,13,15,14,10,9,7,5,5,5,14
8,9,12,9,5,4,9,5,5,12,8,9,5,13,5,5,5,12
