18
1,5,5,5,5,7,5,7,7,4,2,3,7,7,4,3,7,4
2,2,2,3,7,14,3,14,9,6,11,14,8,11,5,12,9,6
11,15,14,10,10,9,14,9,7,15,12,8,3,15,5,5,5,12
8,10,9,13,14,3,14,2,8,9,5,6,11,13,5,7,5,4
2,9,5,6,11,14,10,10,1,5,5,15,15,5,5,15,5,4
10,1,5,14,10,10,11,14,1,5,5,12,11,5,5,15,5,4
11,5,7,12,10,10,9,13,6,2,3,5,13,5,5,13,5,6
10,3,13,4,11,12,1,7,13,15,14,3,7,6,2,1,5,14
10,11,5,6,9,6,1,12,3,14,10,11,14,10,10,3,7,14
10,10,3,15,5,13,5,4,9,12,11,12,10,9,12,10,10,10
10,11,14,11,7,7,7,7,7,4,10,2,10,2,3,14,10,10
10,10,11,15,14,10,10,10,11,5,15,14,11,14,10,11,15,14
11,14,10,10,10,10,10,10,11,6,10,10,10,11,14,10,10,10
10,8,8,10,10,10,10,10,10,8,10,9,12,8,11,14,10,10
11,4,3,12,10,8,10,10,11,5,13,5,5,6,10,10,11,14
9,7,14,2,11,5,15,13,13,7,5,5,5,12,10,11,14,10
3,12,9,13,13,6,11,7,5,13,5,5,7,4,10,8,8,8
9,4,1,5,5,13,12,9,5,5,5,5,13,4,9,5,5,4
