18
1,6,2,2,3,5,5,7,5,5,5,6,3,7,7,5,5,4
2,10,10,10,10,1,5,13,7,4,1,15,12,8,9,5,5,6
11,14,9,15,13,7,5,5,15,5,5,13,5,7,5,5,7,14
8,9,7,13,5,13,6,2,11,5,5,5,7,15,5,5,12,8
2,2,10,1,5,7,15,14,10,3,6,3,15,15,7,6,1,6
11,14,10,1,5,14,8,10,11,12,9,12,8,10,8,9,5,14
10,11,14,1,6,11,6,11,15,5,5,5,7,15,4,2,1,14
8,10,9,7,13,12,10,10,9,5,7,5,15,13,5,13,5,12
1,13,6,10,2,3,14,10,3,6,9,7,13,5,5,6,2,2
3,6,10,11,14,11,14,10,11,12,1,15,5,5,6,11,14,10
10,11,14,8,10,10,11,13,12,2,3,12,2,2,10,10,11,14
10,10,11,7,12,10,9,5,6,11,13,6,10,10,11,12,8,10
10,10,10,11,5,14,1,5,15,14,1,15,15,14,10,1,5,14
10,10,8,9,5,14,1,5,14,10,3,14,10,10,8,1,5,12
11,12,1,7,5,12,1,6,10,10,10,11,13,14,3,5,5,4
10,1,5,15,5,4,3,14,11,12,10,10,3,13,13,5,5,4
10,1,5,15,5,5,14,9,13,7,12,8,9,7,5,4,2,2
8,1,5,13,5,4,9,5,5,13,5,4,1,13,5,5,13,12
