18
1,6,3,5,7,5,5,7,5,5,7,5,5,5,5,5,5,6
2,10,11,4,9,4,3,13,5,5,13,5,7,5,5,5,5,14
10,10,9,7,5,6,9,5,5,7,5,5,13,5,7,5,5,12
11,13,5,14,2,9,5,5,5,15,4,1,5,5,13,7,5,4
11,4,1,13,13,7,5,5,5,13,5,7,7,5,5,13,5,6
10,1,5,7,5,15,5,4,1,6,1,14,11,5,4,2,2,10
10,2,3,15,7,13,5,7,7,14,3,12,11,6,2,10,11,14
9,15,12,8,8,3,5,12,8,10,11,5,14,10,10,10,10,10
2,10,3,7,4,9,7,4,3,14,11,6,10,10,10,10,10,8
9,13,12,11,4,3,13,4,9,12,10,10,10,9,15,15,15,6
3,5,5,14,3,15,5,5,5,7,14,11,13,4,8,8,10,10
10,2,2,10,10,9,5,5,6,10,9,13,7,5,5,6,10,10
10,11,14,10,9,5,7,5,14,11,7,7,13,5,5,14,11,14
10,10,8,9,5,5,15,6,11,14,10,9,5,7,4,10,10,10
9,15,5,5,5,5,13,14,10,10,11,7,5,15,4,10,10,10
2,10,3,5,5,5,7,12,10,10,10,10,1,15,4,9,14,10
11,15,13,5,5,4,11,4,10,10,10,10,3,14,3,7,13,14
9,13,5,5,5,5,13,5,13,12,8,8,8,9,12,9,4,8
