18
1,5,7,7,5,7,5,5,5,4,3,5,7,5,5,5,7,4
1,5,14,11,4,10,1,7,5,6,9,6,11,5,7,5,13,4
2,3,14,11,4,9,5,15,4,11,7,14,11,5,13,5,7,4
11,14,9,14,2,3,5,15,6,10,10,10,10,1,7,7,12,2
10,9,6,11,12,8,1,14,9,14,8,8,11,5,12,10,3,14
11,7,12,10,3,7,6,9,6,11,5,5,13,5,7,13,12,8
10,11,7,15,13,14,9,5,12,9,5,7,7,5,13,5,7,4
10,10,10,9,5,13,7,7,4,1,7,14,9,7,5,5,13,6
8,10,10,1,7,5,14,10,3,7,14,10,2,10,2,3,5,12
3,13,14,1,13,4,10,10,9,12,10,8,9,15,13,13,5,4
10,2,10,3,6,2,11,13,7,4,11,5,7,13,7,5,5,4
10,10,10,10,10,11,14,1,15,5,13,6,9,5,13,5,7,4
10,11,15,14,10,10,10,3,14,2,2,10,1,6,3,5,13,4
11,14,8,8,11,12,8,8,10,11,14,10,2,10,9,7,5,4
10,10,3,5,14,2,2,2,11,14,10,10,11,12,3,15,6,2
10,9,14,3,13,13,13,12,10,10,11,14,9,7,12,10,8,10
10,3,13,13,5,5,5,4,10,8,10,9,5,12,1,13,6,10
9,13,5,5,5,5,5,5,13,5,13,5,5,5,5,5,13,12
