18
1,6,2,3,4,1,6,1,6,2,2,3,7,7,5,7,5,4
3,12,11,15,4,3,14,3,13,14,11,14,10,8,1,15,5,4
11,6,10,11,6,10,11,13,6,9,12,10,10,3,5,13,5,4
10,9,14,10,11,14,10,3,13,6,1,14,10,9,5,5,5,6
10,2,10,10,8,8,8,11,4,8,3,12,9,5,5,7,5,12
11,14,10,10,2,1,5,13,7,5,15,5,5,5,5,15,7,6
10,10,10,11,15,6,1,7,13,5,13,7,5,5,4,10,10,10
10,10,10,10,8,10,1,15,5,7,7,15,5,6,3,14,10,10
8,9,15,13,4,11,5,12,3,14,8,8,1,15,12,11,15,14
3,5,13,5,7,13,5,6,9,12,2,3,6,9,6,10,10,10
10,2,3,7,13,4,3,13,7,5,15,14,9,5,12,8,10,10
10,10,10,9,5,7,13,4,10,3,12,9,7,5,5,6,11,12
9,13,15,5,7,13,7,7,15,14,3,6,11,5,5,13,13,6
3,5,13,4,9,6,10,11,14,10,10,11,14,2,1,7,4,10
11,4,2,2,1,14,10,10,10,10,10,10,10,9,5,15,5,12
9,5,13,14,3,13,14,10,10,10,10,10,11,6,2,11,7,6
1,5,7,14,9,6,10,10,10,9,14,11,14,9,13,12,10,8
1,5,12,9,5,12,8,8,8,1,13,12,8,1,5,5,13,4
