18
1,7,5,4,1,7,5,5,5,7,4,2,2,3,5,5,6,2
3,15,5,5,5,13,5,7,4,9,6,10,11,13,4,1,13,14
9,13,7,5,7,7,5,15,4,3,15,13,15,5,5,5,5,14
3,6,11,6,10,8,1,13,4,10,9,7,13,5,7,5,5,12
8,9,14,8,9,5,5,7,4,11,4,9,5,5,15,5,5,4
3,6,10,2,3,7,7,13,5,13,5,7,5,5,13,7,5,6
8,9,15,15,14,10,11,6,1,7,6,10,3,5,5,15,5,12
1,7,12,10,10,11,14,11,5,12,10,10,10,2,1,14,2,2
3,13,7,14,10,10,10,10,3,6,10,11,14,11,5,12,10,10
11,4,10,8,8,10,9,14,9,14,11,12,9,13,7,5,14,10
11,7,15,5,7,13,6,11,5,13,14,1,5,5,14,3,15,14
10,10,10,1,13,6,10,10,2,3,13,5,5,5,14,10,10,10
10,10,11,5,5,14,10,10,11,15,7,5,5,5,12,10,10,10
10,11,14,1,6,10,10,10,10,10,9,7,5,5,4,10,10,10
11,14,10,2,10,10,10,10,10,11,5,15,5,5,5,14,11,14
10,8,10,9,13,13,12,10,10,10,3,15,5,5,6,8,8,10
11,7,15,5,5,5,4,10,11,14,8,9,5,7,14,2,3,14
8,9,13,5,5,5,5,13,12,8,1,5,5,12,9,13,12,8
