18
1,6,3,5,5,6,3,5,7,7,7,7,5,7,5,5,4,2
3,12,11,6,2,11,14,1,12,8,10,9,5,15,5,5,4,10
11,7,14,11,15,14,9,7,5,5,14,2,1,14,3,5,6,10
10,10,10,10,8,10,1,13,4,1,13,14,3,13,14,1,13,14
10,10,10,11,6,11,6,3,4,2,2,11,15,6,11,7,6,10
10,9,14,8,9,14,9,13,4,10,10,10,10,10,10,10,10,10
11,7,15,7,5,13,5,7,4,9,13,14,10,10,10,10,10,10
11,14,10,9,5,4,3,15,5,5,6,11,15,14,11,15,14,10
10,10,9,5,7,4,8,11,7,6,10,10,8,11,14,10,11,14
11,14,2,1,13,6,3,14,9,12,10,11,4,8,10,8,8,10
10,10,9,7,5,13,14,10,1,5,15,13,7,5,13,4,2,10
10,11,5,13,5,6,8,10,1,5,13,7,13,5,7,7,15,12
10,11,5,7,7,15,7,15,7,5,7,14,3,7,13,14,11,6
10,10,3,14,10,10,10,10,11,6,10,10,10,10,1,12,10,10
10,10,8,10,10,8,8,8,10,11,14,11,15,15,5,7,13,14
10,10,3,15,14,2,1,6,10,10,11,14,8,10,3,13,4,10
11,12,10,8,11,13,5,13,12,10,10,11,4,10,11,7,6,10
9,5,13,5,13,5,5,5,4,8,8,9,4,8,8,8,8,8
