18
1,5,7,5,5,5,5,5,5,7,7,6,3,5,7,5,5,4
2,2,11,5,5,7,5,5,5,14,10,11,13,5,13,5,7,4
11,15,13,5,7,13,5,6,2,10,10,10,2,2,3,5,15,4
10,9,7,5,13,5,5,15,12,10,10,10,10,10,10,3,13,6
10,3,12,3,7,6,3,14,3,15,15,15,14,10,10,9,6,10
10,9,7,14,8,9,14,9,12,10,8,10,10,10,10,3,12,10
10,3,12,11,5,7,15,5,4,11,4,8,11,13,13,15,5,14
10,10,2,10,2,10,11,5,5,15,6,2,11,4,2,10,2,10
10,11,12,10,10,10,11,4,3,14,10,10,11,7,15,13,12,10
11,13,5,12,10,10,9,6,9,12,10,11,14,10,9,5,7,12
11,7,5,4,10,10,3,13,4,2,10,10,8,10,1,5,15,4
8,9,7,5,13,15,13,5,5,14,11,15,5,14,1,7,14,2
2,1,15,7,5,13,7,7,6,11,14,11,6,11,7,12,9,12
10,1,14,9,6,1,14,10,10,11,12,10,8,8,11,5,5,4
11,6,10,3,12,1,12,8,11,14,3,13,7,5,13,5,5,4
10,10,11,15,4,2,2,3,14,10,10,3,14,2,2,3,4,2
10,11,14,10,2,10,11,12,9,14,10,10,11,14,11,15,5,14
9,12,8,9,13,13,13,5,4,8,8,8,8,9,12,9,4,8
