18
1,7,7,6,2,3,6,2,1,7,7,7,7,5,5,5,7,4
3,12,8,11,15,14,11,13,7,12,8,8,11,5,7,5,13,4
11,7,6,8,10,8,10,2,10,2,2,3,14,1,14,2,2,2
10,10,10,3,13,4,8,9,13,13,15,12,10,3,12,10,10,10
10,10,10,11,7,7,7,5,7,5,13,4,10,11,5,15,15,14
10,10,10,10,11,14,11,5,13,5,7,4,9,15,4,8,8,10
10,10,10,10,10,10,9,5,7,7,12,2,3,13,5,7,4,8
11,13,13,14,8,10,3,7,14,9,6,10,11,5,5,15,5,4
11,5,5,13,4,11,14,10,11,6,11,13,12,1,5,13,6,2
9,7,5,5,4,10,10,10,9,12,9,7,7,7,7,6,10,10
2,11,5,5,5,13,14,11,5,7,5,14,8,8,10,9,15,12
10,11,7,4,2,2,10,10,1,14,3,12,3,5,12,1,15,4
10,10,11,4,11,14,11,12,3,13,13,6,11,5,7,7,15,6
10,10,9,5,14,11,14,3,13,4,2,11,14,2,10,11,14,8
11,12,1,5,12,8,10,9,7,6,11,14,11,14,10,10,11,4
9,7,5,7,5,5,12,1,12,11,14,10,10,10,10,10,9,6
1,14,1,13,5,7,4,1,5,14,10,9,14,10,11,14,3,12
1,12,1,5,5,13,5,5,5,12,8,1,12,9,12,8,9,4
