18
1,7,5,7,5,7,5,5,6,3,7,7,7,5,5,5,7,4
2,11,4,8,1,15,5,4,10,10,11,14,11,7,5,4,11,6
11,13,5,5,5,13,7,5,15,15,14,10,10,9,5,5,12,10
9,5,5,5,7,4,11,6,10,8,10,10,10,2,1,6,2,10
3,5,5,5,15,4,8,10,9,6,10,11,14,10,2,11,14,10
11,4,2,1,15,5,7,12,3,12,8,8,9,15,15,14,10,10
9,6,11,6,11,6,11,6,9,5,7,5,5,15,12,8,9,12
3,14,10,9,12,8,8,11,5,5,13,5,5,15,5,5,7,4
10,11,13,6,2,3,5,14,3,6,1,5,7,12,2,2,10,2
10,10,2,10,10,11,6,10,9,14,1,7,15,7,15,14,10,10
10,8,11,12,11,14,10,11,7,13,5,12,8,10,10,10,11,14
11,6,11,6,10,11,14,10,10,2,3,5,6,10,10,10,10,10
10,11,14,11,14,10,11,14,11,14,11,5,15,12,8,9,12,10
10,8,10,10,10,10,10,11,14,9,12,1,13,5,7,4,3,12
11,4,10,10,10,10,8,10,9,7,6,3,5,5,13,5,13,6
11,6,10,11,14,10,2,10,3,12,10,11,5,7,5,5,4,10
8,10,10,10,10,11,14,9,15,4,8,9,7,13,5,5,5,14
1,13,12,8,9,12,9,5,13,5,5,5,13,5,5,5,4,8
