18
1,5,6,1,7,4,2,2,3,5,5,7,5,4,2,3,5,4
1,7,13,5,13,7,14,10,11,7,7,15,5,4,10,11,5,6
1,13,6,1,7,12,9,13,14,8,10,9,7,4,11,15,4,10
1,5,12,3,13,7,5,5,13,5,14,3,13,7,14,9,4,10
3,4,2,11,6,11,7,7,5,7,14,10,2,11,15,7,4,10
11,4,10,10,11,12,8,9,6,8,10,10,11,14,10,9,6,10
11,4,10,10,11,5,5,5,13,7,15,14,10,10,10,3,12,10
10,2,9,14,9,5,6,3,5,15,14,10,8,8,10,9,5,14
10,10,2,10,1,5,14,10,3,14,8,9,5,7,13,5,7,12
10,11,13,13,7,5,13,14,9,12,1,5,5,14,3,7,13,6
11,15,7,5,13,5,4,11,7,7,6,2,3,15,14,10,1,14
10,10,9,5,7,5,4,10,10,10,11,14,10,8,10,10,3,14
11,15,7,5,15,4,3,14,8,8,8,9,13,6,8,10,10,10
10,10,10,3,13,5,13,15,4,2,3,5,5,12,3,12,10,10
10,10,10,11,7,5,5,13,5,14,11,5,5,7,13,5,14,10
10,10,11,15,15,5,5,7,4,8,10,2,3,13,7,4,10,10
11,14,8,8,11,5,5,13,7,4,11,15,14,2,10,2,10,10
8,9,4,1,13,5,5,4,9,5,12,8,8,9,13,13,13,12
