18
1,5,7,4,3,5,6,2,3,5,6,3,5,7,7,4,1,6
2,3,13,5,14,3,14,10,11,4,9,12,1,14,9,5,5,14
9,13,5,6,8,8,11,13,13,5,5,5,5,14,1,5,5,14
2,2,3,14,3,5,13,5,7,4,1,5,7,12,1,5,7,12
10,11,14,11,13,7,7,5,13,4,1,7,13,5,5,5,13,6
11,14,10,10,3,12,9,7,5,4,2,9,5,6,3,7,5,14
8,10,8,8,11,6,1,15,5,5,15,5,5,13,12,10,1,14
1,13,7,4,10,10,3,15,5,4,9,7,5,7,5,15,7,12
1,7,14,1,14,10,8,10,3,6,3,13,4,10,2,10,11,6
1,14,11,7,12,9,5,12,9,13,13,6,3,15,14,10,10,10
3,15,14,11,5,5,5,7,4,2,3,14,10,10,10,10,10,10
10,8,11,13,7,4,3,13,7,13,12,11,14,8,10,9,13,14
9,6,11,6,9,7,13,4,8,1,5,12,10,1,13,7,4,10
1,14,10,10,3,15,5,5,5,5,6,3,12,1,6,9,6,10
1,14,11,14,11,14,2,1,5,6,10,9,5,7,12,2,10,10
2,10,10,11,14,10,11,7,6,10,10,2,1,14,2,9,15,12
11,15,14,10,10,10,10,10,10,10,10,11,5,12,11,7,13,4
8,8,8,8,8,9,12,8,9,13,13,13,5,5,12,9,5,4
