18
1,6,1,6,3,5,5,7,5,5,5,5,6,2,2,2,2,2
2,10,3,14,11,4,1,13,5,5,7,5,12,10,10,9,13,14
10,10,10,11,15,4,1,5,5,7,13,6,3,15,14,1,7,12
10,10,10,10,10,2,1,5,7,13,5,15,14,10,10,1,15,4
10,11,14,10,10,10,3,6,11,5,4,10,10,8,11,5,13,4
11,12,8,11,13,13,12,9,13,7,4,8,9,5,13,7,6,2
10,3,7,13,5,5,5,7,5,13,4,1,6,2,2,11,15,14
9,14,9,7,5,5,6,11,7,5,6,3,13,13,13,14,8,8
3,12,3,14,1,6,10,10,11,6,11,13,5,7,5,13,6,2
11,4,10,11,7,14,9,14,9,12,11,5,5,15,5,4,11,12
11,4,11,14,8,10,3,15,6,3,14,1,5,13,5,7,13,6
9,5,14,10,1,14,10,10,11,14,10,3,5,5,5,15,5,12
3,5,14,10,3,12,11,14,10,10,10,11,5,5,5,13,5,6
10,3,14,10,9,7,14,11,14,10,10,11,7,5,7,5,7,12
10,8,11,13,5,14,10,10,10,10,9,12,9,6,10,1,13,6
10,1,15,4,3,13,12,10,10,10,3,5,7,12,8,1,7,12
10,3,13,5,15,5,5,12,10,10,8,1,15,5,4,1,13,6
9,13,4,1,13,5,5,5,13,12,1,5,13,5,5,5,5,12
