18
1,7,5,5,5,4,3,5,5,5,5,7,7,7,5,7,5,4
1,13,5,5,7,7,14,1,7,5,5,14,10,10,3,13,5,4
3,7,7,5,13,14,11,7,13,5,4,9,15,14,9,5,7,4
10,10,11,5,4,10,10,11,6,3,5,7,12,10,1,5,14,2
10,10,9,5,6,8,10,10,11,13,4,9,6,11,6,2,10,10
8,10,3,5,13,5,12,10,10,2,1,6,10,8,11,13,13,12
1,13,15,5,6,2,3,12,10,11,7,14,11,7,13,5,5,4
3,7,12,2,10,10,9,6,8,8,10,11,15,13,5,5,4,2
10,9,6,11,14,11,7,13,7,6,10,11,15,7,5,5,5,12
10,3,15,14,10,10,11,4,9,12,11,14,9,13,5,5,7,6
11,14,10,8,11,14,9,5,5,4,10,11,7,7,5,5,12,8
10,10,11,4,9,15,5,5,5,6,10,10,10,9,5,5,7,4
10,10,9,7,5,13,5,6,3,14,10,10,10,3,5,5,13,6
10,11,5,13,5,5,7,15,14,11,15,14,11,14,1,5,5,14
11,14,2,2,3,5,13,12,10,8,10,10,10,10,1,5,5,14
10,9,13,13,13,7,5,5,15,5,14,11,14,11,7,5,5,12
11,5,7,5,5,13,5,7,14,1,13,12,10,10,9,7,5,6
8,1,13,5,5,5,5,13,13,5,5,5,12,8,1,13,4,8
