18
1,6,3,6,2,3,5,5,5,5,7,5,5,7,5,7,7,4
1,14,10,10,10,10,1,6,2,2,10,3,7,13,4,8,11,4
3,12,10,11,15,14,3,13,15,15,15,14,9,6,2,2,11,6
9,5,14,8,8,10,11,4,10,10,8,10,3,15,14,10,10,8
3,5,13,7,5,13,15,6,10,10,3,12,8,10,10,11,14,2
10,3,5,13,5,5,14,10,8,10,9,7,7,14,11,14,11,12
10,11,5,5,5,5,13,13,6,11,7,14,8,8,8,8,9,6
10,10,3,5,5,7,5,5,13,12,11,14,2,1,7,5,7,12
11,14,10,2,2,10,3,6,3,6,10,11,15,7,12,3,15,6
10,10,10,9,13,15,12,9,13,12,8,10,10,11,5,12,10,8
11,14,10,1,5,15,5,5,5,5,5,12,10,11,6,3,14,2
10,10,11,7,5,13,5,5,5,7,5,5,12,8,10,8,11,12
10,11,12,11,5,5,5,6,2,10,3,5,5,5,14,3,14,2
10,10,3,13,4,3,6,11,14,11,14,2,3,4,11,12,10,10
10,10,9,5,5,14,10,8,11,12,8,11,13,5,15,4,9,14
10,10,2,3,4,10,10,1,15,5,5,13,5,5,15,5,7,12
10,10,9,13,5,14,9,6,9,7,4,3,6,2,9,6,10,2
9,13,5,5,5,13,4,9,5,13,4,8,9,13,5,13,13,12
