18
1,6,1,5,7,5,5,7,7,7,7,6,3,5,5,5,5,6
3,13,5,5,13,5,5,12,10,10,10,11,15,5,5,7,5,12
10,3,5,5,5,7,5,5,13,14,10,10,11,7,4,9,7,4
11,15,7,7,7,13,5,5,4,10,10,11,14,9,4,3,13,4
10,10,10,10,11,5,6,3,4,10,11,14,11,5,5,13,7,4
11,14,10,11,14,1,15,13,4,10,10,10,9,6,2,2,9,6
10,10,10,10,10,1,13,7,5,12,8,10,1,13,13,13,7,12
10,11,14,10,10,1,5,15,5,7,5,15,5,5,5,7,13,6
10,10,10,10,11,5,5,14,3,14,3,13,5,5,7,13,5,14
9,14,10,10,8,1,5,12,9,12,11,5,5,5,15,5,6,10
3,13,15,13,5,5,5,7,5,5,13,6,2,3,13,6,10,10
10,3,15,5,6,3,4,9,6,2,2,9,15,13,6,10,10,10
10,10,9,4,11,13,5,7,12,10,10,2,10,1,14,10,10,10
10,10,2,3,14,3,6,11,6,10,10,10,10,1,14,11,14,10
11,15,13,14,8,10,10,8,9,15,13,13,12,3,12,10,10,10
10,10,3,13,4,10,8,3,5,13,5,5,7,14,2,10,10,10
9,14,9,5,7,15,5,13,5,5,7,5,14,10,11,15,13,14
1,12,1,5,12,9,5,5,5,5,13,5,12,9,12,8,1,12
