18
1,5,6,2,3,5,5,5,5,6,2,2,3,5,5,7,5,4
1,7,12,10,11,5,5,7,4,11,14,11,15,5,7,13,5,4
3,13,5,13,14,1,5,15,6,10,10,10,9,7,12,2,2,2
11,6,2,1,15,7,7,14,10,10,11,14,3,13,5,13,13,14
10,11,15,7,12,8,8,11,13,12,8,9,13,7,4,1,5,14
10,10,10,9,5,7,5,13,7,6,1,7,5,13,4,1,7,12
11,14,9,5,7,13,5,7,14,11,5,13,7,5,4,2,9,6
10,10,1,6,11,5,7,12,10,9,5,7,13,7,7,15,5,14
10,8,1,13,15,4,9,6,11,6,3,13,4,10,10,10,3,14
11,5,5,5,13,6,3,14,9,12,11,5,4,11,13,14,10,10
11,6,3,5,5,14,10,8,3,5,15,7,4,10,3,14,10,10
10,8,9,5,6,8,11,5,13,6,10,11,6,10,10,11,15,14
9,6,1,5,13,7,13,4,3,14,11,14,11,15,14,11,12,10
1,15,5,5,7,13,5,5,14,10,10,10,10,10,10,9,6,8
2,9,7,5,13,5,5,6,10,10,8,10,10,10,10,2,10,2
10,1,15,5,5,7,5,12,8,11,6,11,14,10,11,14,10,10
10,1,15,5,5,13,5,5,6,10,11,12,8,8,9,15,13,12
9,5,13,5,5,5,5,5,12,9,13,5,5,5,5,13,5,4
