18
1,7,5,5,5,5,7,5,5,5,7,4,2,3,7,7,4,2
2,10,3,5,7,5,13,5,6,3,12,2,10,10,8,11,4,10
10,9,15,5,13,5,5,5,15,13,5,12,11,14,3,14,2,10
11,5,13,7,5,5,5,7,13,5,5,7,12,8,8,11,13,14
10,1,7,13,5,5,4,9,7,5,5,13,5,5,7,15,4,10
10,3,12,3,4,2,2,2,11,5,5,7,5,5,14,10,2,10
10,11,5,13,6,10,10,10,11,5,5,13,5,5,12,11,15,14
10,11,5,4,10,11,14,11,13,5,5,5,5,7,4,10,8,10
11,13,7,5,15,14,10,10,3,6,1,7,4,9,6,11,7,14
8,1,13,6,10,10,9,12,9,13,5,13,7,7,12,10,10,8
1,7,5,12,10,11,5,5,5,5,7,5,12,11,5,14,11,4
1,15,7,6,10,11,6,3,5,6,9,5,4,9,6,10,10,2
3,14,10,11,14,8,9,15,5,13,5,5,5,7,12,11,14,10
11,14,10,10,9,5,5,13,6,2,3,5,5,13,6,8,10,10
10,10,11,15,7,5,5,5,15,12,10,2,2,1,15,6,9,14
10,10,10,10,11,5,7,5,13,5,14,10,11,5,12,8,3,12
10,11,14,10,9,7,13,5,5,6,10,11,13,6,1,6,11,6
8,8,8,8,1,13,5,5,5,12,9,12,1,13,5,13,12,8
