18
1,7,5,6,3,6,2,3,5,5,5,7,5,5,5,7,5,4
3,15,6,11,14,8,11,14,3,5,5,13,7,7,5,13,5,4
8,10,10,8,9,5,12,10,9,4,1,6,11,13,5,5,5,6
3,12,9,5,5,7,5,13,7,4,2,10,9,5,5,5,7,14
9,6,1,7,5,13,5,5,13,6,10,10,3,5,5,5,15,12
3,13,5,13,7,7,7,4,2,11,15,15,15,5,4,3,13,4
9,6,1,7,12,8,9,5,13,12,10,8,11,7,5,13,7,4
1,13,7,13,5,5,5,7,5,5,14,2,10,8,1,5,15,4
1,7,13,5,5,6,3,12,3,7,14,10,11,7,5,7,15,4
1,15,4,2,3,15,15,4,9,12,11,14,10,10,2,10,11,6
1,13,6,10,10,10,11,7,5,5,12,8,10,10,10,10,8,10
2,2,10,11,12,10,10,10,3,7,5,5,12,8,11,14,3,14
11,14,11,15,6,10,10,10,10,11,5,4,2,3,14,10,10,10
8,11,12,10,8,8,9,15,15,15,5,7,14,11,14,10,10,10
1,15,5,15,7,6,2,10,10,10,3,12,10,10,11,15,14,10
1,12,1,12,10,10,10,11,14,8,9,4,9,14,10,10,8,10
3,7,5,7,14,11,15,14,11,6,2,2,2,10,10,11,5,12
8,8,1,12,9,12,8,8,8,9,13,13,13,12,8,9,5,4
