18
1,5,5,5,7,5,5,7,4,1,5,5,7,7,5,7,7,6
3,7,7,5,13,4,3,13,5,7,5,5,13,13,6,10,10,10
8,10,11,7,6,2,9,7,5,13,7,5,5,4,10,10,10,10
3,12,8,10,9,12,1,13,5,7,13,4,2,2,8,10,8,8
11,4,1,13,6,3,7,6,1,14,3,7,14,10,1,15,4,2
11,7,7,7,13,14,10,10,1,13,12,8,11,14,1,13,6,10
10,10,10,11,4,10,10,10,3,5,5,5,12,11,5,5,15,12
10,10,10,10,2,10,10,11,13,7,5,5,5,15,5,5,15,6
10,10,10,9,12,10,10,10,3,14,1,5,7,12,1,7,12,8
10,10,11,5,5,14,11,14,9,12,3,4,10,1,7,13,5,4
10,10,10,1,7,12,10,11,5,4,9,7,13,7,13,5,5,6
10,9,13,5,13,6,10,11,5,6,2,10,1,15,5,5,6,10
11,7,4,1,7,13,12,10,3,14,9,14,3,15,6,2,11,14
10,9,5,5,14,1,6,10,8,10,3,12,8,8,9,14,10,10
10,3,6,1,13,5,14,11,7,15,13,7,5,7,5,12,8,10
9,14,9,5,5,5,15,14,10,10,3,13,5,13,5,6,2,10
2,11,4,3,5,5,12,10,10,11,13,5,5,7,5,15,14,10
9,13,4,9,5,5,5,12,8,9,5,5,5,13,4,8,9,12
