18
1,7,6,1,5,6,2,3,5,7,5,5,5,7,5,5,5,6
2,8,10,1,7,12,10,10,3,13,7,5,5,15,5,5,7,14
11,5,13,6,10,2,11,14,9,4,10,3,5,13,7,5,12,10
9,7,4,9,13,14,10,10,1,7,12,9,5,7,13,5,6,10
3,13,4,3,5,15,14,11,6,10,2,3,7,13,5,5,12,10
11,5,5,12,1,13,14,10,10,10,10,11,13,7,5,5,5,14
11,5,6,2,3,7,13,12,9,13,15,13,7,13,5,7,4,10
9,6,10,11,12,11,5,5,5,5,13,7,12,1,5,13,5,14
1,12,10,10,3,15,7,6,3,6,3,13,4,1,7,5,7,12
3,5,13,12,8,8,10,10,9,13,14,2,1,6,11,7,13,4
9,5,7,5,7,4,10,11,5,5,13,13,5,14,10,11,6,2
2,2,10,3,14,2,10,11,5,5,7,5,5,14,10,10,11,14
10,11,15,12,11,15,14,10,3,7,15,7,5,14,10,10,8,10
10,10,10,2,10,10,9,15,13,14,10,9,7,15,12,10,2,10
11,14,10,10,10,11,6,10,2,10,10,3,12,11,4,11,14,10
10,8,11,12,11,14,10,10,10,10,10,11,6,11,7,14,10,10
10,1,13,7,12,10,9,13,12,10,10,8,8,10,10,10,11,14
9,5,5,13,5,13,5,5,4,9,13,5,4,8,8,8,8,8
