18
1,7,5,7,5,5,5,7,5,5,5,7,5,5,7,7,5,6
1,13,5,13,7,6,3,15,5,5,5,13,7,4,10,11,4,10
1,6,1,5,15,12,8,11,7,7,7,5,13,5,12,9,6,10
3,12,3,5,13,4,1,14,10,11,12,1,5,5,6,1,14,8
9,5,13,5,7,6,3,14,10,9,7,5,5,5,13,5,15,4
3,7,5,5,13,13,14,10,10,2,11,7,6,2,2,2,10,2
11,12,3,5,7,5,12,10,11,13,12,8,11,14,11,13,14,10
11,5,13,6,11,5,6,11,12,1,6,3,12,9,13,4,9,14
10,3,6,11,13,6,10,10,3,6,10,9,6,1,6,3,7,14
10,10,10,10,1,12,8,11,13,12,11,5,15,7,13,14,10,10
10,11,14,9,5,7,5,15,7,7,12,3,12,11,4,10,10,10
11,14,10,1,7,13,6,10,10,11,4,11,6,9,4,8,10,8
10,10,9,5,15,4,8,10,10,11,4,10,10,3,4,1,15,4
10,11,7,7,13,5,4,8,10,11,5,15,14,11,4,3,14,2
10,8,11,13,5,6,3,7,13,14,2,10,11,15,6,10,10,10
11,5,15,5,4,8,10,9,6,9,12,8,10,10,10,10,8,10
11,5,15,5,5,5,13,5,15,5,5,4,10,8,9,13,6,10
9,5,13,5,5,4,1,5,13,5,5,5,13,5,5,5,13,12
