18
1,7,5,5,5,7,5,6,3,5,5,5,5,4,1,7,5,4
3,13,5,5,5,12,3,13,13,5,7,5,6,2,3,13,5,4
11,5,5,5,5,5,15,7,6,2,10,3,13,14,11,4,2,2
11,5,5,5,5,4,8,10,9,15,15,14,3,12,11,6,11,14
9,7,7,5,4,2,3,14,3,12,10,11,15,5,14,11,12,8
3,13,15,6,2,11,14,10,11,6,10,10,9,7,13,15,5,4
9,6,10,10,11,14,11,15,14,11,15,14,1,13,6,10,3,6
3,14,8,11,12,8,10,10,8,8,10,8,1,5,14,10,10,10
10,10,1,13,6,2,10,10,3,6,10,1,7,5,12,10,11,14
11,14,1,5,15,12,10,8,9,14,9,5,14,2,2,11,14,10
10,11,5,5,15,5,13,6,1,13,7,5,13,15,13,12,10,10
10,10,3,5,13,7,5,12,3,7,12,2,2,11,4,2,10,10
10,11,15,5,5,13,7,5,14,9,5,14,11,13,6,10,11,14
11,12,11,5,7,5,13,4,11,5,4,9,13,6,11,14,10,10
11,4,11,5,15,5,5,5,14,2,3,5,5,12,10,10,10,10
9,4,9,7,13,5,7,6,9,15,13,5,7,4,10,9,13,14
1,5,7,13,5,5,13,12,1,14,3,5,13,4,11,5,4,10
1,5,13,5,5,5,5,4,1,12,9,5,5,5,13,5,4,8
