18
1,5,5,5,5,7,5,7,7,7,7,5,5,7,5,5,7,4
1,6,1,6,2,9,7,12,10,8,9,4,1,12,3,5,13,6
1,15,7,13,15,5,13,5,15,7,5,6,3,5,13,5,6,8
1,14,10,3,13,7,5,5,14,8,1,14,11,5,5,5,15,4
1,14,10,9,6,11,5,5,15,5,5,13,15,7,5,5,13,4
3,12,11,5,12,10,3,5,13,5,7,4,11,13,5,5,7,4
11,4,10,2,2,11,15,5,5,5,13,7,13,7,4,2,10,2
11,4,11,14,11,13,13,7,5,5,6,9,6,11,6,11,15,12
10,3,14,9,12,1,5,14,3,6,10,1,15,14,10,10,9,6
11,14,9,5,7,5,5,14,11,12,10,3,14,8,11,12,3,14
8,9,5,5,15,7,7,13,12,1,14,10,10,1,13,6,8,10
3,5,7,5,13,12,9,5,7,5,13,14,10,1,7,12,3,12
10,2,11,5,7,7,7,5,15,5,6,10,8,3,13,7,13,4
10,11,15,4,11,14,10,2,11,4,11,14,2,11,6,10,2,2
10,10,10,2,10,10,10,11,13,4,8,8,11,12,8,10,10,10
11,14,11,14,10,11,14,9,5,7,5,5,15,5,6,10,10,10
10,10,10,8,10,10,10,1,7,15,5,4,9,4,10,11,15,14
9,12,9,5,12,8,9,5,12,9,5,5,5,5,13,12,8,8
