18
1,6,1,6,2,2,3,5,5,7,4,1,7,7,5,7,5,4
1,13,7,13,14,10,10,1,5,13,6,3,12,10,3,14,3,6
3,5,13,4,8,10,10,1,7,5,12,11,4,10,10,9,14,8
9,5,5,7,5,14,10,3,14,3,6,10,2,10,10,2,11,4
3,5,5,15,4,9,13,14,9,12,11,15,13,14,9,12,9,4
11,4,3,13,5,7,4,9,4,1,14,11,4,10,2,1,6,2
11,6,10,2,3,14,2,3,7,5,13,13,5,13,13,5,13,14
11,15,15,12,8,11,13,13,13,5,6,3,5,7,7,4,2,10
10,10,11,5,6,10,2,2,3,6,11,13,6,10,11,6,10,10
10,10,10,2,10,10,10,10,11,12,8,1,14,8,8,11,15,14
10,10,11,14,11,15,14,11,13,7,5,4,11,5,4,10,8,10
10,9,12,9,14,8,10,10,2,11,5,5,13,5,6,10,3,12
10,2,3,6,10,3,15,14,10,9,5,5,6,2,10,10,10,2
11,14,8,10,10,8,11,15,15,5,5,5,13,14,11,14,11,14
8,9,5,15,12,2,10,10,11,7,5,5,5,13,12,8,10,8
1,6,1,13,7,13,12,10,11,13,5,5,7,5,7,6,10,2
2,11,7,5,13,5,4,11,15,7,7,6,9,5,14,11,13,14
9,13,13,5,5,5,4,8,8,8,8,9,5,5,12,9,4,8
