18
1,5,7,5,5,7,5,7,7,5,5,5,5,7,5,5,5,4
1,7,13,5,7,13,4,11,14,3,7,5,5,13,4,2,1,6
3,13,5,5,12,3,4,10,11,15,13,5,7,5,5,15,7,12
9,5,5,7,6,10,3,14,10,11,5,5,13,7,4,10,9,6
1,7,5,12,10,11,14,8,10,10,2,2,3,13,6,8,1,12
1,13,5,7,14,10,10,1,14,11,15,15,12,2,11,5,7,4
1,7,5,12,11,14,10,3,15,14,10,11,5,15,13,4,9,6
3,15,6,2,10,10,10,10,8,8,10,10,3,13,5,7,5,12
10,10,11,12,10,9,13,12,3,7,14,8,9,5,7,13,5,4
10,10,11,5,13,7,5,4,9,12,11,6,3,7,13,5,5,4
10,10,11,5,6,10,1,5,7,5,14,10,11,12,3,5,5,4
11,14,10,3,13,13,5,5,13,6,10,9,13,5,13,7,5,6
10,11,12,9,7,5,5,7,7,12,11,7,7,7,5,15,6,10
9,13,5,5,15,6,2,10,9,4,10,10,10,9,7,15,14,10
1,5,7,5,13,14,10,10,3,5,12,10,10,3,12,10,10,10
3,5,13,5,5,15,14,10,9,7,6,11,15,14,2,10,11,14
9,7,5,5,5,14,11,15,5,12,10,10,10,10,10,10,10,10
1,13,5,5,5,12,8,8,1,5,12,8,8,9,12,8,8,8
