18
1,6,2,3,7,7,5,5,5,5,5,7,5,5,7,5,5,4
1,15,13,14,8,9,5,6,2,2,1,13,5,5,15,7,5,4
1,13,5,13,7,6,2,10,11,14,3,6,3,7,12,9,7,4
3,7,7,5,14,11,13,13,12,8,10,8,10,11,6,1,13,6
10,10,10,2,10,10,3,5,5,4,11,5,14,10,10,3,5,12
10,11,15,12,11,15,15,5,5,5,15,4,11,14,10,9,7,6
10,10,10,3,14,10,9,7,5,5,13,5,14,10,11,5,12,10
8,10,11,12,10,8,3,13,7,5,6,2,10,10,9,5,5,14
2,10,11,4,11,5,13,4,11,6,11,15,13,13,5,7,5,14
10,10,10,2,10,3,6,2,9,12,10,11,6,2,1,13,7,12
11,12,10,11,15,14,11,12,1,6,10,10,9,13,7,7,13,4
11,6,10,10,8,10,11,4,3,14,10,9,7,5,14,11,7,4
10,11,13,12,3,12,9,7,14,10,10,2,10,2,11,14,9,6
10,10,3,5,15,5,5,12,10,11,14,10,11,14,10,10,3,12
10,10,10,2,11,7,5,4,10,8,9,14,10,10,10,11,15,6
11,14,10,11,14,11,5,5,15,5,4,11,12,8,8,8,10,8
8,11,14,10,10,10,2,3,15,7,4,9,6,3,7,7,13,6
1,12,9,12,8,9,13,12,8,9,4,1,13,12,8,8,1,12
