18
1,6,3,6,3,7,5,5,7,5,5,6,3,5,5,7,5,4
1,13,14,11,12,10,1,5,14,3,7,14,10,2,2,9,7,6
1,7,14,8,1,15,5,4,10,10,8,11,12,10,11,6,10,10
3,13,13,4,3,14,1,7,14,10,1,15,4,11,14,9,14,10
9,5,7,4,10,11,5,14,11,14,1,13,5,12,10,1,14,8
3,6,10,2,10,10,1,14,8,9,7,7,6,2,11,7,13,4
11,15,15,15,14,10,1,14,3,7,14,10,11,13,12,11,5,4
10,10,8,8,10,10,3,15,12,10,10,10,11,7,4,9,5,4
10,9,7,5,13,14,10,10,3,14,10,10,11,13,5,5,7,4
10,2,9,7,5,14,10,10,9,12,10,10,11,7,6,2,10,2
8,9,5,13,6,9,12,9,7,5,15,15,14,10,11,15,12,10
3,4,3,6,9,7,6,3,12,2,10,10,10,10,10,10,2,10
9,6,10,10,2,10,11,13,7,14,10,11,12,10,11,14,10,10
3,13,14,11,15,15,14,1,14,11,14,10,2,10,10,9,15,12
9,6,10,10,10,10,10,2,10,10,10,11,14,10,10,1,15,4
2,10,10,10,8,10,10,11,12,8,9,12,8,11,12,1,13,4
11,12,9,12,1,14,9,13,5,5,7,7,6,9,5,7,5,4
9,5,5,5,5,13,5,5,5,5,13,12,9,5,5,13,5,4
