18
1,6,3,7,5,5,5,5,5,7,7,6,1,5,7,5,5,6
2,10,9,13,7,5,5,5,4,8,8,11,6,3,14,1,7,14
10,10,3,5,13,7,5,5,5,5,5,14,9,14,9,5,12,10
11,14,11,4,1,15,5,4,3,5,5,14,3,13,5,5,4,10
10,9,13,5,5,15,7,4,10,2,2,11,13,5,7,5,6,10
11,5,5,7,5,13,13,6,10,10,11,14,1,5,13,4,10,10
10,2,2,10,1,6,3,12,10,10,9,15,5,7,5,4,10,10
10,11,14,10,3,14,11,7,12,9,7,13,5,13,5,7,15,14
10,10,10,11,14,10,10,10,3,6,9,6,3,5,7,12,8,8
11,14,11,12,11,14,10,10,11,12,1,13,13,5,14,2,2,2
8,8,10,2,10,10,10,10,10,2,3,7,5,4,11,14,10,10
1,5,14,10,10,11,15,14,11,15,12,9,5,7,14,10,10,10
2,3,15,14,10,10,10,11,12,8,1,5,7,14,10,10,10,10
11,12,8,10,9,14,10,10,3,5,7,4,10,8,10,9,13,12
10,3,6,9,5,15,15,14,9,6,9,6,11,5,13,5,5,6
11,12,8,2,1,14,10,9,5,12,3,13,14,1,5,5,7,12
11,5,6,9,5,13,14,1,5,5,13,7,12,1,7,5,13,4
9,5,13,5,5,5,12,1,5,5,5,13,4,1,13,5,5,4
