18
1,5,7,5,5,5,5,6,2,3,7,5,7,7,6,3,5,6
3,7,13,5,7,5,5,12,10,10,8,3,12,10,8,10,2,10
10,9,5,5,15,5,7,4,11,13,6,10,2,10,3,15,14,10
11,5,5,7,13,4,11,5,14,3,14,11,12,11,12,8,9,14
9,5,5,15,5,5,15,4,8,8,10,9,5,13,7,5,4,10
3,5,7,13,4,2,11,7,4,2,11,7,5,5,13,5,6,10
10,1,13,5,6,10,8,9,5,15,14,11,7,5,5,5,13,14
10,1,5,7,12,10,1,7,5,12,10,9,15,5,7,5,4,10
10,1,5,15,7,13,5,14,3,6,11,7,14,1,13,7,4,10
10,1,5,14,11,7,6,10,9,13,14,10,10,1,7,13,6,10
10,3,6,10,10,10,10,11,7,4,10,10,10,1,13,4,10,8
10,10,10,10,10,10,11,12,9,7,13,15,14,3,5,6,10,2
11,14,10,10,11,15,14,2,3,15,6,10,10,10,3,12,10,10
10,8,11,14,10,10,10,10,10,10,9,14,9,12,9,5,15,14
8,1,14,10,10,8,9,13,14,8,3,15,7,5,5,5,12,10
3,5,12,8,10,3,7,6,10,2,10,10,11,5,5,4,3,14
11,5,6,2,11,14,8,11,13,13,12,9,13,5,7,5,14,10
9,4,9,12,8,8,1,13,5,5,5,5,5,5,13,5,12,8
