18
1,5,7,7,7,5,5,5,5,6,2,2,2,2,1,5,6,2
3,6,11,14,9,5,6,2,3,13,14,10,11,13,7,5,12,10
8,11,12,10,3,7,14,10,10,2,10,11,14,3,13,5,7,14
1,13,6,10,10,10,10,11,15,14,11,12,8,8,3,5,12,10
3,7,14,10,11,14,10,8,10,8,9,5,6,2,10,3,5,14
10,10,10,10,10,10,10,2,11,7,7,7,13,15,15,14,1,14
11,14,11,13,14,10,11,15,14,8,10,9,6,8,8,8,3,12
10,10,10,3,13,15,14,10,8,1,14,3,13,5,7,5,13,6
10,11,14,9,4,8,8,10,3,6,10,9,7,7,13,5,5,12
10,10,11,5,5,5,5,15,13,12,10,2,11,13,5,5,7,4
10,11,15,5,7,5,4,9,7,5,14,10,11,7,5,5,13,6
10,10,9,6,11,5,5,7,13,4,10,11,14,10,2,2,2,10
10,10,1,12,11,4,3,13,5,4,8,8,10,8,10,10,10,10
10,10,3,5,13,4,11,5,5,5,5,7,12,2,10,9,14,10
11,14,9,5,5,6,10,3,5,5,5,13,5,15,15,7,13,14
10,10,1,5,7,13,13,13,7,5,5,5,6,8,10,11,4,10
8,9,5,5,13,7,4,3,13,5,5,5,13,7,13,13,4,10
1,5,5,5,5,13,5,13,5,5,5,5,5,13,5,5,5,12
