18
1,6,3,6,2,1,6,2,1,7,6,3,5,7,5,7,5,6
3,14,10,11,14,3,14,10,1,14,11,14,3,15,4,11,6,10
10,11,12,8,9,12,11,14,2,10,10,10,11,13,6,10,10,10
10,10,1,5,5,5,14,11,14,10,10,10,10,3,12,10,10,10
10,10,1,5,6,2,10,10,9,14,10,11,14,9,6,8,8,10
10,9,7,5,13,15,12,9,5,13,13,14,10,3,13,5,5,14
10,1,13,7,5,13,5,5,7,7,6,10,8,9,5,7,4,10
11,7,7,13,5,5,7,5,13,12,9,14,1,7,5,13,4,10
11,14,9,6,3,5,13,4,3,6,2,10,1,13,5,7,5,14
10,10,1,14,9,5,5,6,11,12,11,14,3,7,6,10,2,10
10,10,3,13,7,5,5,15,13,4,10,10,10,10,10,9,13,14
10,10,9,6,9,7,5,13,4,2,8,11,12,8,10,2,3,14
11,15,7,12,3,13,5,5,6,11,5,15,7,4,11,13,12,8
10,10,9,6,9,5,5,5,15,14,1,14,9,4,11,7,5,4
11,12,3,14,1,7,5,5,13,13,7,13,5,5,12,11,5,4
9,5,12,10,1,15,5,5,5,7,13,5,5,5,7,14,3,6
1,7,5,12,3,13,7,7,5,13,6,3,5,5,12,9,14,10
1,13,5,5,13,4,8,9,5,4,9,13,5,5,5,5,13,12
