18
1,5,7,5,6,2,2,2,2,1,5,7,5,5,7,5,7,4
1,7,13,4,11,15,15,14,10,3,7,13,5,5,13,7,15,4
1,13,5,6,10,10,10,10,10,10,10,3,7,4,2,10,11,4
3,5,5,12,10,8,10,11,15,13,15,12,9,5,14,10,9,6
10,2,3,5,15,5,12,8,9,5,15,5,5,5,15,12,1,14
10,11,13,7,13,5,7,5,5,5,13,5,6,1,13,6,2,10
10,10,3,14,2,1,13,7,5,5,6,3,14,1,5,13,13,14
10,10,10,9,14,1,7,15,5,5,14,8,11,5,5,5,5,14
11,14,10,3,14,1,14,10,3,6,10,1,15,4,2,3,7,12
9,13,14,11,14,3,12,10,9,14,10,1,15,6,10,10,10,2
1,7,14,10,10,11,6,10,3,13,15,5,12,8,10,10,11,14
3,12,11,14,10,10,11,14,9,5,13,7,5,4,10,11,14,10
11,6,8,10,11,14,10,11,7,5,5,13,5,7,15,14,10,10
10,10,2,10,10,10,10,11,14,3,7,7,6,11,14,10,10,10
10,10,11,15,14,10,10,10,9,12,10,8,9,12,10,10,11,14
10,11,14,10,10,11,12,9,5,5,15,7,4,1,13,12,10,8
11,14,10,10,10,11,5,5,5,5,14,9,7,5,5,7,13,4
8,8,8,9,13,13,5,5,5,4,9,5,13,5,5,13,5,4
