18
1,7,5,6,3,6,3,5,5,5,7,5,7,5,5,5,5,6
1,13,6,10,10,9,13,5,5,7,15,7,13,4,2,1,5,14
2,3,14,10,9,5,7,7,6,10,10,9,5,5,15,7,5,12
11,14,10,11,5,5,14,8,9,15,15,7,7,4,8,9,5,6
8,8,10,11,5,7,13,5,5,14,8,10,8,3,5,7,5,12
3,6,10,10,3,12,1,7,5,12,1,13,7,14,1,13,5,6
10,10,10,10,10,1,7,13,5,6,3,5,12,8,1,7,7,14
10,11,14,8,9,5,12,3,5,13,15,4,1,7,5,12,8,10
10,10,10,3,7,7,6,11,7,6,11,4,1,14,3,5,5,12
11,14,10,8,10,8,9,14,9,12,10,3,7,12,11,5,5,6
10,10,11,5,14,1,5,15,5,5,15,14,11,4,11,5,6,10
8,10,10,1,15,5,6,9,5,7,15,14,9,4,9,4,10,10
2,11,14,2,9,6,9,5,5,14,10,9,6,1,7,6,10,10
10,11,14,11,5,12,2,3,7,14,10,3,15,7,12,10,11,14
11,14,10,9,7,4,9,12,8,10,10,8,10,10,2,11,14,10
10,10,11,7,13,5,5,5,6,10,10,1,12,11,12,10,11,14
8,10,11,13,5,4,2,2,9,15,14,1,5,13,6,8,10,8
1,12,9,5,5,5,13,13,5,12,8,1,5,5,13,5,13,4
