18
1,7,5,5,5,5,7,6,3,5,6,3,6,1,7,7,7,6
3,14,1,5,6,3,14,11,14,3,13,12,9,5,14,8,8,8
11,15,5,5,13,12,11,14,10,10,3,6,3,5,13,5,7,4
10,11,7,6,1,5,14,10,10,10,10,11,15,5,7,5,13,4
10,10,8,9,5,7,12,11,14,10,10,10,10,2,10,2,3,6
10,11,5,7,6,10,2,10,11,14,10,11,15,15,14,11,14,10
10,9,4,10,10,11,14,10,8,11,13,14,10,10,11,14,10,10
11,5,6,11,14,10,10,10,1,13,6,10,8,10,8,10,10,10
10,2,10,10,11,14,10,10,3,6,11,12,2,10,3,14,10,10
10,10,10,10,10,8,10,10,9,14,11,4,11,14,10,11,13,14
10,9,14,10,10,3,15,13,5,13,13,7,12,9,12,10,1,14
11,7,15,15,13,14,11,4,3,6,1,14,3,4,1,13,7,12
10,8,10,9,4,8,11,5,14,10,2,11,15,6,2,3,15,4
10,1,13,5,7,7,13,4,10,10,10,10,10,11,15,12,11,4
10,2,2,2,11,14,2,2,10,9,15,14,10,10,10,2,11,4
10,9,15,13,12,9,13,15,14,2,10,9,12,8,9,15,13,6
11,5,15,5,5,7,5,12,11,12,11,5,5,5,7,12,3,14
9,5,13,5,4,9,5,4,9,5,13,5,5,5,13,4,8,8
