18
1,5,7,6,1,7,5,5,7,6,1,7,5,5,4,3,7,4
3,7,12,11,6,10,3,6,10,11,5,15,5,5,4,10,9,6
10,9,4,10,9,13,12,10,10,10,2,11,5,5,6,10,2,10
10,1,7,15,6,1,6,10,10,10,9,12,3,5,13,14,11,12
10,3,12,10,9,5,14,10,11,15,5,5,15,5,4,8,9,4
11,14,3,15,7,7,15,15,14,9,7,5,13,5,7,5,7,6
10,10,10,11,14,10,10,10,11,5,15,5,5,5,13,5,14,10
10,11,14,10,10,10,10,10,9,4,11,5,5,5,7,5,12,10
10,10,11,14,10,11,14,10,3,6,11,6,3,7,13,5,6,10
11,14,10,10,10,10,9,14,9,14,10,11,12,10,1,5,13,14
10,11,12,10,9,12,1,15,7,15,12,10,3,13,5,5,6,8
10,10,3,13,5,7,4,10,10,9,6,11,13,5,7,5,12,2
11,12,10,3,5,13,6,10,11,7,12,11,5,5,15,5,4,10
9,7,12,10,2,2,11,14,10,11,5,15,5,7,13,5,5,14
3,13,4,9,13,15,14,10,10,11,6,11,5,13,5,4,2,10
9,7,7,7,5,12,8,9,12,11,13,13,5,7,5,4,10,10
1,14,10,11,7,6,2,1,5,13,5,7,5,15,6,3,14,10
1,12,9,12,8,8,9,5,5,5,5,13,5,13,13,12,9,12
