18
1,6,3,5,5,7,5,5,7,5,5,5,5,6,3,6,3,6
3,14,9,7,5,13,7,5,13,5,5,7,6,10,10,10,10,10
10,9,5,15,5,4,9,5,5,5,5,14,10,9,14,10,11,14
11,5,5,15,7,6,3,5,6,3,5,13,13,5,14,11,14,10
10,3,6,10,10,10,10,2,10,9,7,4,2,1,14,10,10,10
11,12,8,10,10,11,14,10,10,2,10,2,11,5,12,9,14,10
9,7,4,8,10,11,15,14,10,11,15,12,11,5,4,1,14,10
1,15,6,3,15,14,10,10,9,12,9,5,13,7,5,5,14,8
1,12,9,12,10,10,10,11,7,6,3,5,5,13,5,7,13,4
1,5,5,5,14,10,10,10,9,12,11,5,7,4,2,11,7,6
3,5,5,5,13,14,10,9,7,5,12,2,11,6,11,12,10,10
9,7,5,6,1,15,13,5,15,6,2,10,11,15,13,6,10,10
1,12,3,13,5,15,6,3,12,11,12,11,14,10,2,11,14,10
1,7,13,5,6,10,9,15,4,9,4,10,10,10,11,14,11,14
3,13,5,4,8,10,3,13,7,5,5,12,10,11,14,10,10,10
11,5,5,5,4,10,11,4,9,5,7,5,12,8,10,8,8,8
9,6,3,4,2,10,9,6,1,5,13,7,5,7,13,4,3,6
1,13,13,5,13,13,5,13,5,5,5,13,5,13,5,5,12,8
