18
1,6,1,7,5,7,5,5,7,5,5,4,2,1,6,3,5,6
2,10,3,13,5,13,5,7,15,6,3,4,10,2,10,10,3,14
10,11,14,3,5,5,7,13,14,9,13,5,13,15,14,10,11,14
11,14,10,11,7,7,14,2,11,5,5,7,4,8,9,14,10,10
10,10,10,11,14,10,9,14,10,1,5,15,4,3,5,13,14,10
10,10,10,10,10,11,6,11,14,1,5,15,5,13,7,4,10,10
11,14,11,14,10,10,11,12,10,2,3,15,5,7,13,5,12,10
10,11,14,10,10,10,11,4,9,13,14,9,7,13,5,5,7,12
10,8,10,8,8,8,11,6,3,6,10,1,13,5,7,5,13,4
10,3,15,5,5,7,12,9,13,12,11,5,5,5,13,7,6,2
10,10,10,3,7,13,5,5,7,5,14,1,5,7,5,14,9,12
11,14,11,14,10,3,6,2,10,2,10,2,1,15,5,13,5,6
10,10,10,10,11,14,9,14,10,11,14,10,1,15,4,3,6,10
10,10,10,8,8,9,4,11,15,14,10,11,5,15,4,10,9,12
8,10,11,7,7,6,2,10,10,10,10,10,2,10,2,9,7,4
3,12,10,8,8,9,14,11,14,10,10,10,9,14,10,3,13,4
9,6,10,2,3,6,10,10,10,11,12,11,7,15,13,13,5,4
1,12,9,13,12,8,9,12,8,9,5,12,9,13,5,5,5,4
