20
1,5,5,5,5,7,5,5,6,3,5,5,5,5,7,5,7,6,3,6
3,5,5,7,5,15,6,2,10,11,5,5,7,6,11,4,11,15,14,10
9,6,2,11,5,12,11,12,11,14,3,5,14,9,13,5,12,10,10,10
3,13,15,14,1,7,13,4,8,10,9,4,9,7,5,5,4,11,14,10
11,4,8,10,1,15,4,1,7,12,3,4,1,13,5,5,6,10,10,10
9,6,3,14,3,13,6,1,13,6,9,6,2,2,3,6,11,14,9,14
1,14,10,10,8,1,13,5,7,14,1,14,10,9,14,11,12,8,1,12
1,15,13,12,2,3,7,5,12,10,3,15,15,7,12,10,3,5,5,6
3,13,5,6,9,12,10,3,7,13,12,9,12,9,5,15,14,3,5,14
10,2,2,10,2,3,14,10,10,3,7,7,6,2,2,11,12,10,1,14
10,9,15,13,13,12,10,11,14,9,12,10,10,10,10,11,6,10,2,10
10,2,10,3,4,2,10,10,10,3,5,12,10,11,15,14,9,14,10,10
11,15,14,9,5,15,14,10,11,15,7,6,11,14,10,9,4,10,11,14
10,10,9,5,7,12,9,14,10,10,8,8,10,8,9,7,5,15,14,10
8,9,6,3,15,7,6,10,10,10,2,3,13,7,6,10,1,14,10,10
2,3,15,12,8,8,8,11,14,10,10,10,1,15,14,10,3,13,12,8
9,15,13,7,7,5,5,13,15,13,12,11,7,14,10,10,10,2,2,2
1,15,4,8,9,5,7,5,13,7,5,14,8,10,10,10,11,15,14,10
1,15,4,1,5,7,13,5,5,15,5,14,1,14,10,10,8,8,11,12
1,13,5,5,5,13,5,5,5,13,4,8,1,12,9,13,5,5,13,4
