20
1,6,2,2,3,7,5,5,5,5,5,5,5,5,7,5,5,5,7,4
3,13,13,12,11,13,5,7,7,7,7,5,5,7,13,5,5,7,13,4
10,3,6,2,9,5,6,11,12,10,10,3,5,13,5,7,5,13,5,6
11,14,11,15,5,5,15,14,3,15,14,9,7,7,5,15,5,7,5,14
10,10,10,8,1,5,12,10,10,10,11,7,12,9,4,10,2,9,6,10
10,9,15,5,5,5,4,10,10,10,10,11,5,7,6,10,11,7,14,10
9,6,10,3,6,1,6,8,8,10,8,10,2,10,11,14,10,8,8,10
3,12,9,12,9,5,15,6,3,13,7,13,12,10,8,10,9,7,4,10
10,3,5,5,5,7,13,14,10,1,13,7,5,15,6,9,5,13,5,14
9,14,2,3,5,15,4,9,13,7,6,10,3,15,13,5,5,5,6,10
3,12,9,15,7,15,5,5,4,9,12,10,10,10,3,6,3,6,11,14
9,5,5,14,10,9,5,7,5,4,3,15,14,11,12,11,12,9,12,10
1,5,5,14,10,2,3,13,5,7,14,10,10,11,5,13,5,7,4,10
3,5,5,12,11,14,10,3,5,12,10,11,14,8,2,2,1,14,2,10
9,7,7,7,14,11,12,9,7,4,8,10,11,7,15,14,3,14,11,14
3,14,10,10,10,10,3,5,13,7,6,10,8,8,8,11,12,10,11,14
8,11,12,9,14,11,14,3,5,12,10,10,2,3,6,11,6,10,10,10
3,14,3,6,10,10,10,9,7,4,10,10,10,8,10,10,10,11,14,10
10,10,10,10,11,14,10,3,13,4,9,15,13,7,13,14,10,10,10,10
8,8,8,9,12,8,8,9,5,5,5,13,5,13,4,8,9,12,8,8
