20
1,5,7,5,7,7,5,5,5,5,6,3,5,5,5,5,7,5,5,6
2,3,14,2,11,13,7,5,5,4,11,15,7,5,5,5,13,7,7,12
10,10,10,10,9,5,13,7,5,6,8,8,9,5,7,7,7,12,9,6
9,14,9,12,3,5,5,13,7,13,4,2,3,5,12,10,9,4,3,14
1,14,2,2,11,5,5,7,13,5,5,15,13,5,7,15,7,7,15,14
3,15,15,14,11,6,1,15,7,5,5,13,7,5,12,10,10,11,14,10
10,10,8,10,10,10,1,14,11,7,5,5,13,5,6,10,10,10,10,10
11,14,3,14,10,10,3,12,11,15,7,6,3,6,10,10,10,10,10,10
10,10,10,10,11,15,15,4,10,8,8,10,10,10,10,10,10,10,10,10
10,10,11,15,14,10,10,2,10,3,7,14,10,8,11,12,11,12,8,8
10,11,14,9,14,11,13,13,14,9,12,11,15,5,14,2,11,5,7,6
10,10,10,1,14,11,5,5,12,2,3,12,9,6,9,12,10,2,10,10
9,14,8,3,12,9,5,6,2,11,13,5,7,13,5,5,14,10,10,10
3,14,2,11,5,5,5,13,13,15,5,5,13,5,7,4,11,15,14,10
10,11,14,9,5,5,5,6,3,15,5,7,5,5,13,6,10,10,10,10
10,11,15,5,5,5,7,12,10,9,6,11,5,5,4,9,12,10,11,14
10,10,11,7,6,3,12,2,10,3,13,15,5,5,5,5,7,13,15,14
11,14,10,8,9,15,7,13,13,13,5,15,5,5,5,5,13,4,8,10
10,10,10,1,5,14,9,7,4,3,6,10,3,7,5,5,5,5,6,10
8,8,8,1,5,13,5,13,4,8,9,13,13,13,5,5,5,4,8,8
