20
1,5,5,5,5,7,7,5,7,5,5,7,5,5,5,6,1,6,2,2
1,7,5,5,5,14,10,1,13,7,5,13,5,5,7,13,5,15,13,12
1,13,5,7,5,12,10,3,7,13,5,5,5,6,10,2,1,13,5,6
3,7,5,13,5,5,15,15,15,7,6,2,3,13,14,10,2,2,2,10
10,10,1,5,5,7,14,10,10,10,11,13,14,1,15,13,15,13,13,14
11,14,1,7,7,12,10,11,14,11,13,4,8,3,12,1,15,5,5,12
10,11,5,14,9,4,11,14,10,10,1,5,5,15,5,7,14,2,2,2
10,8,1,13,7,4,10,10,11,14,1,5,5,13,6,8,10,10,10,10
10,2,3,7,15,7,14,8,10,10,1,6,3,7,14,3,14,11,15,14
8,9,14,8,8,8,9,5,14,11,6,11,14,10,10,10,10,10,10,10
2,2,11,5,5,5,5,7,12,9,12,8,10,10,11,14,9,12,8,8
10,10,9,5,7,6,2,10,3,5,7,5,13,15,15,14,2,3,6,2
9,13,5,7,12,9,15,15,13,4,9,5,6,10,10,11,15,14,11,12
2,3,6,9,7,5,13,13,7,5,7,4,10,8,8,8,10,8,11,6
11,12,11,5,15,5,7,5,13,5,15,6,10,1,7,5,13,7,12,8
9,7,14,1,14,2,10,2,2,2,10,10,11,5,15,6,1,13,5,6
3,12,11,5,14,11,14,10,11,14,10,11,14,1,14,9,5,5,7,12
11,4,10,1,14,10,8,10,10,8,10,10,10,3,13,5,5,5,13,6
9,6,10,3,14,11,6,10,11,6,10,10,10,11,5,5,5,7,5,12
1,13,12,8,9,12,9,13,12,9,13,12,9,13,5,5,5,13,5,4
