20
1,6,3,7,5,5,5,5,7,5,7,5,5,7,5,7,5,5,5,4
3,14,11,15,6,1,5,5,14,1,13,7,4,11,6,9,6,2,2,2
10,11,14,10,11,5,5,5,15,5,5,13,6,10,9,5,13,14,10,10
10,10,10,10,10,1,5,7,12,1,5,7,12,10,3,7,4,10,10,10
10,10,10,10,8,1,5,13,6,3,6,11,4,9,12,9,6,11,15,14
11,14,8,11,5,5,5,5,14,8,11,12,2,3,5,7,13,12,10,10
8,8,1,13,6,1,5,7,12,3,14,3,13,14,2,11,7,7,14,10
1,5,7,5,13,5,7,13,6,10,9,12,2,11,14,10,8,10,8,10
1,5,15,5,4,3,12,2,11,15,5,4,11,12,11,15,4,9,7,14
3,5,13,5,4,9,7,14,10,11,6,2,10,2,10,10,2,3,14,10
9,5,5,7,4,1,14,10,10,9,12,11,13,12,8,9,14,10,11,14
3,5,5,13,7,5,12,11,15,7,4,11,4,2,3,6,10,10,10,10
9,6,3,5,13,5,4,8,10,10,3,13,7,12,10,10,10,10,10,8
3,13,13,5,5,7,6,2,10,11,14,2,10,2,10,10,10,11,15,4
11,6,2,3,4,11,15,14,8,10,8,11,15,15,14,10,11,14,9,6
8,9,13,13,6,10,10,10,2,9,6,8,8,8,8,11,12,9,5,12
2,2,1,6,10,10,10,10,9,5,14,3,5,7,5,13,5,6,3,4
9,15,7,12,10,10,10,11,7,7,12,11,5,13,5,7,4,11,15,4
2,10,9,7,15,14,8,8,8,11,4,9,5,5,5,15,4,8,11,4
9,12,1,12,8,9,5,5,5,13,5,5,5,5,5,13,5,5,13,4
