20
1,5,7,5,5,7,5,5,5,6,2,2,3,4,3,6,3,5,5,4
1,7,13,7,5,13,4,1,5,15,13,15,13,5,12,10,9,7,5,4
1,13,6,11,6,3,6,2,2,11,4,11,4,2,2,11,6,11,7,6
3,5,12,10,9,14,9,13,13,13,6,11,6,10,10,10,9,12,11,14
9,5,7,13,4,9,7,5,5,5,13,14,8,11,15,14,1,5,14,10
2,1,13,7,4,1,15,5,5,5,6,11,5,14,10,10,1,7,14,10
11,5,5,13,5,6,11,5,5,5,14,9,7,14,9,14,1,14,10,10
9,6,2,1,5,15,15,7,7,7,13,7,12,9,5,13,7,12,8,8
2,10,10,3,5,12,8,10,8,9,5,15,5,6,3,5,13,7,5,4
11,15,15,15,5,7,5,13,4,3,6,10,3,12,9,5,6,11,5,4
10,8,10,9,7,13,5,5,6,11,12,10,9,6,3,5,13,15,7,6
9,4,8,3,15,5,4,1,13,13,7,12,1,14,9,5,6,10,11,14
2,3,5,13,13,5,4,1,5,5,15,7,5,15,5,7,14,10,10,10
11,15,5,5,5,5,7,7,5,4,10,11,5,15,7,14,11,14,10,10
10,11,4,1,5,5,14,11,7,4,11,14,1,14,8,8,8,10,10,10
10,10,2,1,5,7,12,11,15,5,12,11,5,13,5,7,5,13,12,10
8,9,14,2,2,11,5,14,9,7,4,9,7,6,3,13,5,5,4,10
2,2,10,11,13,15,4,8,3,13,4,1,12,9,15,6,2,1,7,14
10,10,11,14,1,15,5,4,9,6,3,7,5,5,13,15,12,3,12,10
9,13,13,12,1,13,5,4,1,13,12,9,5,5,5,13,5,13,4,8
