20
1,7,4,2,1,5,7,5,5,7,5,7,7,5,7,6,3,7,6,2
3,13,7,13,7,5,12,2,2,10,3,12,8,3,12,9,14,8,10,10
10,3,15,4,9,5,5,13,15,12,11,5,4,11,4,2,10,2,10,10
10,8,9,5,6,2,1,5,15,4,11,6,2,11,6,10,11,15,15,12
10,2,2,3,15,14,3,5,13,7,14,10,10,10,10,10,10,10,11,4
11,15,12,10,10,11,14,1,7,12,8,11,14,10,11,14,10,10,11,4
10,11,7,14,10,10,11,5,15,5,4,10,10,10,10,9,14,8,9,4
10,10,10,10,10,10,10,1,13,7,4,10,11,15,14,2,10,3,7,6
10,10,10,10,11,14,10,1,7,13,5,14,10,10,10,10,10,8,10,8
11,14,8,11,12,9,14,1,12,3,6,10,10,10,11,14,11,7,13,4
10,9,5,15,5,5,12,3,4,9,14,10,10,10,10,11,14,10,3,4
11,4,3,13,5,5,6,11,5,5,13,15,13,14,10,8,8,11,13,4
10,3,13,5,5,5,13,15,5,5,7,13,4,11,13,5,5,13,5,4
10,11,5,5,5,5,6,11,5,5,12,3,5,13,5,5,7,5,5,4
11,15,5,5,5,5,12,9,7,7,6,11,5,5,5,5,13,7,7,6
10,9,5,5,7,5,5,5,14,9,14,9,6,1,6,2,3,15,14,10
11,5,7,4,10,1,5,7,12,2,10,1,14,3,13,14,10,10,11,14
8,1,13,7,12,3,5,13,7,14,11,5,15,13,6,9,12,8,10,10
3,5,5,15,7,13,5,4,8,10,9,7,15,5,13,5,6,2,10,10
9,5,4,8,9,5,5,5,5,12,1,13,13,5,5,5,13,12,8,8
