20
1,7,5,5,5,5,6,1,6,3,7,7,7,4,2,3,5,7,5,4
3,15,5,5,5,7,13,7,15,14,8,8,9,6,11,12,1,13,5,6
10,11,7,7,7,13,4,8,10,10,1,5,5,15,14,2,1,5,7,14
10,11,14,10,9,7,6,3,12,10,3,4,3,14,11,14,3,5,12,8
10,10,10,10,3,14,10,11,4,8,9,5,14,10,10,11,13,7,5,6
11,14,11,14,8,11,15,13,5,7,5,5,12,11,12,8,1,13,4,10
10,10,10,10,2,10,10,2,2,10,3,4,2,11,5,5,7,5,5,12
10,10,8,11,13,12,10,10,10,10,10,2,9,13,7,7,15,5,5,6
11,14,1,15,5,6,9,13,15,13,13,14,3,6,10,10,11,5,5,14
10,10,3,13,5,13,5,7,12,3,7,12,10,9,12,8,10,1,7,12
10,9,13,7,5,5,5,13,6,9,12,3,13,7,7,4,10,1,15,4
9,7,5,15,7,4,1,7,12,2,1,14,1,14,10,2,10,1,13,6
1,15,4,10,11,4,1,15,5,13,5,12,3,12,11,15,14,1,7,12
3,13,6,10,10,2,3,12,2,1,5,5,15,4,8,8,9,7,13,6
10,3,12,10,10,11,13,7,14,1,5,5,13,7,6,1,7,13,7,14
10,9,6,10,9,12,1,12,10,2,3,6,2,10,11,5,14,2,10,10
10,3,13,13,5,5,5,6,9,14,10,9,15,12,8,1,14,10,10,10
10,9,5,5,5,7,5,15,6,10,11,7,13,7,6,2,10,10,10,10
11,6,3,5,7,13,5,12,10,11,14,8,2,10,11,14,10,9,14,8
9,13,13,5,13,5,5,4,9,12,9,4,9,12,8,9,13,5,13,4
