20
1,6,3,6,3,7,5,6,2,3,7,5,6,1,5,5,5,6,3,6
2,10,10,10,11,14,2,9,15,12,8,1,15,5,5,6,3,14,10,10
11,14,10,10,10,9,13,5,15,5,5,5,13,5,5,15,14,11,12,10
10,8,10,10,10,1,7,5,15,5,5,5,7,5,7,14,11,14,2,10
9,5,14,11,14,1,13,7,15,5,5,7,15,7,13,14,10,11,14,10
2,2,10,11,12,1,5,14,9,5,6,10,10,10,2,10,10,10,9,14
11,14,10,9,7,5,5,13,5,7,12,10,10,9,14,11,14,11,6,10
10,10,11,7,13,7,5,5,5,13,6,10,10,1,14,10,9,14,9,14
10,9,13,13,4,9,7,5,7,5,14,10,8,1,12,11,4,10,3,14
9,7,5,7,5,5,14,3,14,3,14,10,3,7,4,11,6,11,14,10
1,13,5,13,7,5,14,10,10,9,12,11,14,11,6,11,14,10,10,10
2,3,5,5,13,5,15,14,9,5,5,12,11,14,10,10,10,10,10,10
11,15,7,6,2,3,14,9,5,7,5,4,10,10,11,14,10,10,11,14
10,8,10,10,10,11,14,1,7,13,5,5,14,10,10,10,11,14,10,10
9,6,10,11,14,10,11,7,15,7,5,4,10,11,15,12,8,11,14,10
2,11,14,10,11,14,11,14,10,10,2,2,11,12,9,5,7,12,10,10
9,14,11,14,10,10,10,10,8,11,14,9,13,7,5,6,11,7,14,10
3,12,8,8,8,10,10,9,7,14,10,3,5,13,6,9,12,10,11,14
10,3,7,6,3,12,10,3,14,10,9,15,5,5,13,5,7,12,8,10
9,12,8,9,13,5,12,8,8,8,1,13,5,5,5,5,13,5,5,12
