20
1,6,1,6,2,2,3,5,5,6,3,5,6,2,2,1,5,5,5,6
2,11,5,13,15,15,15,4,3,14,8,3,12,10,11,5,5,5,5,14
11,14,3,6,10,10,11,6,8,9,7,13,4,10,11,5,5,7,5,12
8,8,10,9,12,10,10,10,3,7,14,3,7,13,15,5,5,13,7,4
1,5,13,5,7,14,11,15,14,8,9,14,8,1,13,5,5,7,15,6
1,5,7,5,12,11,14,10,10,2,3,14,3,7,5,7,5,12,8,10
3,5,13,5,4,10,10,8,9,15,12,10,10,8,3,15,6,2,2,10
11,5,4,2,3,12,8,3,5,15,4,11,13,6,8,10,9,13,14,10
10,3,7,15,15,5,6,10,3,13,4,10,1,13,5,13,7,7,14,10
9,14,8,8,8,3,12,10,10,3,7,14,1,7,7,5,13,14,10,10
3,13,5,5,4,11,7,15,14,9,12,11,5,14,8,1,5,14,10,10
11,4,3,5,6,10,10,10,11,7,7,15,7,14,3,5,4,10,10,10
9,6,8,1,15,14,10,10,10,10,10,10,8,11,14,1,6,8,9,14
3,15,7,5,12,10,9,13,14,10,8,10,1,12,10,1,14,2,3,14
10,10,11,5,6,11,7,7,13,15,5,15,5,4,10,3,14,11,12,10
10,10,11,7,13,12,8,11,6,10,3,13,7,4,9,12,11,13,6,10
10,10,10,10,3,7,6,10,8,8,9,5,13,5,5,4,9,6,10,10
10,10,10,9,12,8,10,9,5,5,5,5,7,5,5,4,3,13,14,10
10,10,10,1,5,7,15,6,3,6,3,5,15,5,5,5,15,4,11,14
9,12,8,1,5,12,8,9,12,9,13,5,13,5,5,4,9,4,8,8
