20
1,6,2,3,6,2,3,7,5,7,5,5,4,2,3,7,6,2,3,4
1,13,15,12,9,14,8,9,7,14,3,6,3,14,10,10,9,13,13,4
1,5,13,5,6,10,1,7,12,10,10,10,10,11,13,14,2,3,6,2
2,2,2,2,10,10,2,9,7,15,14,11,14,8,1,13,13,14,10,10
11,15,14,10,10,10,10,3,14,10,8,10,9,5,5,7,5,13,13,14
10,8,9,15,12,11,15,14,11,14,2,11,7,5,7,13,7,5,4,8
9,6,1,13,5,14,8,11,14,11,14,10,8,1,15,5,13,5,5,4
3,14,3,7,6,10,3,14,10,8,11,12,3,7,13,7,5,5,5,4
10,11,14,10,11,15,14,10,11,4,9,5,12,9,7,13,6,3,7,6
11,14,10,10,10,8,8,10,8,3,6,3,7,6,11,6,10,10,10,10
10,10,11,14,10,3,5,13,4,9,14,10,10,11,12,10,10,10,8,10
10,11,14,10,10,9,5,5,6,2,11,14,10,10,2,10,10,10,3,14
8,8,8,9,15,6,3,6,10,11,14,9,14,11,15,12,9,12,8,10
2,1,5,7,13,13,12,11,13,14,11,6,10,8,9,5,5,6,2,10
11,5,7,15,7,5,7,13,5,12,10,10,11,6,1,7,5,14,10,10
10,3,13,14,10,1,15,5,5,4,10,11,12,10,3,12,1,13,15,12
10,11,4,10,10,1,15,7,6,3,15,15,6,11,15,5,5,7,13,4
10,9,4,10,10,1,14,10,11,14,10,10,10,8,11,5,5,13,5,6
9,6,2,10,11,6,10,10,10,9,14,10,10,1,15,5,5,5,5,14
1,13,12,9,12,9,12,8,8,1,13,12,9,5,13,5,5,5,4,8
