20
1,7,7,5,5,6,3,5,5,5,5,6,3,6,2,1,7,5,5,6
1,14,10,1,7,12,10,1,5,7,5,12,10,8,10,1,13,7,4,8
3,14,8,1,13,7,13,6,2,10,3,6,11,4,11,7,5,13,5,4
8,9,7,7,7,15,5,13,15,14,10,11,15,5,12,9,5,7,5,4
3,5,15,14,8,9,5,6,8,10,8,11,13,5,5,7,6,11,7,6
10,1,14,10,1,7,5,13,4,11,5,13,7,5,5,14,10,10,10,10
10,3,14,10,1,15,5,7,5,12,1,5,13,6,3,12,11,14,8,8
10,10,8,10,1,14,1,13,7,5,5,7,5,14,9,6,10,11,5,4
10,11,4,10,1,13,7,5,13,5,5,14,3,14,3,15,14,11,5,4
11,13,5,13,5,7,15,7,4,3,7,14,10,10,8,10,9,13,7,4
11,5,5,5,5,14,10,9,6,9,12,10,10,10,3,14,2,3,14,2
11,5,5,5,7,13,13,7,13,6,2,10,10,9,12,11,15,14,10,10
9,5,7,5,13,4,3,14,2,10,10,11,14,2,3,12,8,10,9,12
3,5,13,5,7,5,14,11,14,11,13,13,13,15,14,1,5,15,5,4
10,3,7,7,13,4,8,10,8,9,5,5,5,14,11,5,5,13,7,6
10,11,14,10,2,1,7,15,4,2,2,2,2,10,8,1,5,5,14,10
10,10,10,11,13,5,12,11,5,13,15,13,15,14,1,5,5,7,12,10
11,14,10,9,7,4,3,13,5,5,13,6,8,9,5,5,7,15,7,14
10,10,11,5,15,4,10,1,5,5,7,13,7,5,7,5,13,12,8,10
8,8,8,1,13,5,12,1,5,5,13,5,13,5,13,5,5,5,4,8
