20
1,6,3,4,2,3,5,5,5,5,7,6,2,3,5,5,5,5,7,6
3,15,13,7,14,11,7,5,5,5,13,14,11,13,7,5,5,5,13,14
11,14,1,14,10,11,13,5,7,5,4,10,10,3,13,7,5,5,5,14
10,10,3,14,11,14,1,5,13,5,6,10,10,9,7,15,5,5,5,12
10,10,10,10,10,10,1,5,7,5,12,11,14,1,13,13,5,5,7,4
10,10,10,11,14,10,3,5,13,7,4,9,13,5,7,5,5,5,15,4
10,9,14,8,10,10,10,3,7,13,5,5,5,5,13,7,5,5,15,4
10,2,10,3,15,15,15,15,15,5,5,5,5,7,6,10,2,2,11,6
11,13,15,14,10,10,10,10,11,5,5,6,2,10,11,14,10,9,14,10
10,3,12,8,11,12,10,10,10,3,7,14,10,10,10,10,9,5,12,10
10,10,2,2,11,4,10,10,10,9,12,11,12,10,10,10,1,6,3,12
10,10,11,15,15,4,10,10,11,5,7,13,6,10,10,11,5,13,15,4
9,13,14,10,9,5,13,14,10,3,12,3,13,13,13,13,5,5,15,4
1,7,13,13,5,7,7,15,15,15,6,11,7,5,5,5,7,5,15,4
2,11,5,7,4,10,10,10,10,10,9,15,13,7,5,5,13,4,10,2
10,11,5,13,7,14,10,10,8,10,2,10,3,14,3,7,5,5,15,12
10,10,1,7,12,8,10,9,4,10,10,8,8,11,14,10,3,6,11,4
11,14,3,15,6,1,14,1,6,11,13,7,5,12,8,9,14,10,11,6
10,10,10,8,8,3,14,2,10,10,3,13,5,5,7,5,14,8,8,8
8,8,9,5,4,8,9,13,13,12,9,5,5,5,13,5,13,5,5,4
