20
1,7,7,5,5,5,5,5,7,7,7,4,3,5,5,7,5,5,5,6
3,13,13,5,5,7,5,5,14,11,15,5,13,7,5,12,2,3,6,10
10,1,7,5,5,13,5,5,12,10,9,7,7,13,5,5,13,12,9,14
10,3,13,5,5,5,5,7,5,14,3,15,13,6,3,7,5,5,5,12
11,13,5,7,5,5,5,15,6,10,10,11,4,10,11,15,5,5,5,4
10,1,7,13,7,7,5,13,12,8,10,11,4,10,10,9,5,5,5,6
11,7,13,4,9,13,5,7,5,7,13,15,4,10,10,1,6,2,2,10
10,11,5,5,7,5,5,12,1,13,4,11,4,10,10,1,14,11,13,12
8,11,5,5,13,7,5,7,7,5,4,9,5,15,13,5,13,13,7,4
3,13,5,5,5,14,1,14,8,3,6,3,5,14,2,1,5,5,13,6
10,2,2,3,5,13,5,13,7,13,12,9,4,9,14,1,5,5,7,12
10,11,13,13,5,7,5,6,11,6,2,1,7,5,12,3,7,5,15,4
11,13,6,3,4,11,6,10,11,14,9,5,15,5,4,10,10,1,13,6
10,1,14,11,5,12,10,11,14,11,5,5,15,5,7,14,10,3,5,12
11,7,13,15,6,2,10,10,10,10,1,7,13,4,8,10,11,14,2,2
10,9,6,10,11,14,10,10,10,9,7,13,5,5,4,10,10,9,15,12
10,1,12,10,8,8,11,14,10,3,13,5,5,5,6,10,10,2,10,2
11,6,2,10,1,6,11,14,10,11,5,7,5,5,13,15,13,13,13,12
10,11,15,14,3,12,10,11,14,10,1,13,7,5,5,15,6,3,7,4
8,8,8,9,13,4,9,12,9,13,5,5,13,5,5,12,9,12,9,4
