20
1,7,6,2,2,3,5,7,5,5,7,5,5,7,4,3,5,4,2,2
3,14,10,11,15,14,1,13,7,5,13,5,7,15,5,13,5,7,12,10
10,8,9,14,10,10,1,7,15,5,5,7,13,13,4,3,7,15,6,10
10,1,7,14,8,10,3,14,10,1,5,13,6,2,2,11,14,10,10,10
10,2,10,10,1,15,14,10,10,3,5,5,12,11,14,10,11,14,11,14
10,11,12,9,7,12,10,10,10,9,5,7,4,10,11,14,10,10,9,14
11,13,4,1,13,7,12,9,14,1,5,15,6,10,10,10,10,11,7,12
11,5,4,2,2,9,7,4,11,5,5,14,10,10,10,8,8,10,9,4
9,5,7,15,15,7,13,4,10,3,5,14,11,13,15,5,5,13,7,4
1,5,15,12,8,9,5,5,14,11,6,10,10,2,11,5,7,5,13,4
2,3,15,6,2,1,7,5,12,9,12,11,15,12,11,5,13,7,5,4
10,10,10,11,14,2,10,3,7,5,5,12,9,6,11,5,5,14,2,2
10,10,10,10,11,15,15,14,10,2,2,3,7,15,12,1,5,15,13,14
11,14,8,8,8,8,10,8,11,14,10,10,10,11,5,7,5,13,5,14
11,13,5,5,5,6,10,2,10,11,15,14,10,11,7,13,5,7,4,10
10,2,2,3,4,10,11,15,14,10,8,10,10,10,9,5,4,9,7,14
10,11,14,11,6,9,12,8,8,10,1,14,11,15,6,1,6,1,14,10
10,10,10,11,15,7,5,5,5,13,7,14,8,8,9,7,12,3,14,10
10,10,11,14,11,13,5,5,5,4,8,10,1,5,5,15,4,10,8,10
9,12,8,9,13,5,5,5,5,4,1,13,5,5,5,13,5,13,5,12
