20
1,7,4,2,3,7,7,5,7,5,5,7,4,2,2,1,7,7,5,4
1,15,7,15,12,10,11,5,12,2,2,9,6,11,14,3,14,11,4,2
1,12,8,8,3,14,11,5,4,9,14,3,15,12,8,8,10,9,6,10
3,5,4,3,14,10,9,5,5,7,12,11,15,4,2,3,13,4,11,14
9,7,5,12,9,15,5,7,5,13,4,10,9,7,15,15,5,4,10,10
3,13,5,5,4,11,5,13,5,5,7,14,1,12,9,15,5,5,14,10
11,7,7,5,4,9,5,5,5,7,12,10,2,3,5,15,6,2,10,8
11,14,10,3,6,2,2,1,7,13,4,11,15,15,4,10,9,12,9,4
10,10,10,10,11,15,14,1,15,5,4,10,10,9,5,15,5,5,5,6
10,10,11,14,10,10,11,7,14,3,6,10,11,5,7,13,5,6,1,12
10,11,14,11,14,10,10,8,10,9,13,14,8,3,13,5,5,15,5,4
10,10,10,10,10,10,10,1,15,5,7,13,4,11,7,5,5,13,5,6
11,15,14,10,10,10,10,2,10,3,13,5,5,15,13,6,3,7,6,10
8,10,10,10,10,11,15,15,13,15,5,5,5,13,5,14,10,10,10,10
3,15,14,11,13,14,8,10,3,13,5,4,3,5,7,12,10,10,10,10
10,10,10,10,3,15,6,10,9,7,5,5,13,6,11,5,12,10,9,12
10,8,8,10,10,10,10,10,3,15,5,4,3,13,15,5,5,15,4,2
11,7,5,14,10,8,11,14,10,11,5,6,10,1,13,7,5,13,6,10
10,9,4,11,12,3,12,11,12,8,3,13,14,1,7,14,3,6,10,10
9,5,4,8,1,13,4,8,1,5,13,4,8,1,12,9,12,8,9,12
