20
1,7,7,5,5,5,7,5,6,3,6,1,7,4,3,5,5,5,4,2
3,12,9,5,7,5,13,4,11,12,11,5,15,5,13,5,5,7,4,10
9,7,5,7,13,5,5,5,15,4,10,2,11,6,3,5,5,13,7,12
3,13,7,13,7,7,6,2,11,4,10,11,12,10,11,6,3,5,12,2
9,6,8,1,14,8,9,12,9,6,8,9,6,8,8,10,11,5,6,10
1,15,5,5,14,2,2,2,3,13,5,5,15,5,7,14,10,3,13,14
2,11,6,2,11,14,10,11,14,2,3,6,11,5,14,10,10,9,4,10
10,10,11,15,14,10,10,10,10,11,12,9,14,1,12,9,14,2,2,10
9,14,8,8,10,10,10,10,11,13,5,7,13,7,5,6,10,11,15,14
1,13,7,4,8,9,13,14,9,7,6,10,3,13,6,10,11,12,10,10
3,5,13,4,3,5,6,11,6,9,12,10,11,4,10,9,14,1,14,8
9,5,5,5,15,4,11,14,9,5,5,13,15,4,10,2,10,2,10,2
3,7,5,5,13,7,12,11,6,3,5,4,9,7,14,11,14,10,10,10
10,10,2,2,3,15,6,10,10,10,3,4,1,14,10,10,10,10,10,10
11,15,13,13,14,8,9,14,11,13,15,5,5,12,11,12,9,15,15,14
10,10,3,5,15,5,4,10,10,1,13,6,3,5,13,5,6,10,10,10
11,15,12,1,13,5,6,10,10,3,5,14,9,7,4,1,12,10,11,14
10,10,2,2,2,1,14,10,11,14,1,14,1,13,5,7,4,10,10,10
10,10,10,10,9,7,12,10,8,8,3,12,1,5,5,15,4,10,10,10
8,8,9,13,5,13,5,13,5,5,13,5,5,5,5,13,5,13,12,8
