20
1,5,6,3,6,2,1,7,5,5,6,2,2,3,5,5,5,5,5,6
3,7,13,12,11,13,5,13,5,6,9,15,15,13,4,1,5,5,7,12
10,11,5,5,13,5,7,5,5,13,7,12,11,7,5,5,5,4,10,2
10,9,5,4,3,5,14,2,1,5,15,4,11,13,7,5,5,4,10,10
10,3,5,6,10,3,14,10,3,5,13,4,11,5,13,7,5,6,11,14
9,14,1,12,11,12,11,14,9,7,5,5,15,6,2,10,1,14,10,10
2,11,4,1,15,4,10,11,6,11,6,2,10,11,15,14,3,15,14,8
10,11,5,7,13,4,10,8,9,12,11,12,10,10,10,8,8,9,15,4
9,15,4,9,5,7,13,6,3,5,13,7,12,10,10,1,5,7,13,4
3,13,5,7,4,8,3,13,13,7,6,11,6,10,10,1,5,15,5,4
11,7,7,15,7,5,14,3,4,9,12,10,10,10,10,2,3,14,3,6
10,10,8,8,8,3,15,13,5,5,5,14,10,9,15,14,10,9,14,8
10,11,5,6,2,10,11,7,5,5,5,12,10,1,15,14,10,3,13,4
10,11,6,10,10,10,11,13,5,5,7,4,10,2,10,10,10,10,3,6
10,8,10,10,10,10,11,7,7,7,14,3,13,13,12,11,14,11,12,8
11,5,14,9,13,13,12,10,8,10,8,10,1,5,6,10,11,14,2,2
9,5,15,5,5,7,7,12,1,13,7,12,1,7,12,11,14,10,11,14
1,5,13,6,1,12,9,7,5,5,15,5,5,15,5,14,10,10,10,10
3,5,7,14,3,5,5,12,1,7,13,4,3,14,2,11,12,11,14,10
8,1,12,8,9,5,5,4,1,13,5,4,8,9,12,9,4,8,8,8
