20
1,6,3,7,5,5,7,5,4,2,1,7,5,6,3,7,7,6,2,2
3,12,8,8,1,5,15,7,5,15,7,13,6,9,12,8,10,11,15,14
9,6,1,5,7,5,12,10,2,8,9,5,13,7,5,5,12,8,10,10
3,13,5,5,13,7,4,11,14,2,3,6,1,13,5,5,7,7,14,10
9,5,7,5,5,14,2,10,10,10,10,10,3,5,5,5,15,14,10,10
2,2,10,3,7,13,13,15,15,14,10,10,10,1,5,5,14,8,10,10
10,10,11,14,10,3,6,10,8,10,11,14,11,5,7,5,13,4,9,14
11,15,14,8,11,14,9,12,1,13,14,10,10,1,13,7,5,7,7,14
10,11,15,5,14,9,7,5,7,5,12,11,14,2,3,15,6,10,10,10
8,10,11,4,10,3,14,2,10,3,6,10,11,14,10,8,10,10,10,10
2,10,11,4,8,10,10,10,11,13,12,10,10,11,14,1,12,10,8,8
10,10,11,4,2,10,11,14,9,5,7,12,8,10,10,2,2,11,6,2
11,14,11,6,11,12,8,11,6,2,9,6,3,13,12,11,13,14,9,12
8,9,14,9,12,3,5,12,10,11,5,15,13,7,4,10,1,13,7,4
1,7,13,7,4,9,6,2,10,10,1,14,1,15,5,14,1,5,15,4
1,14,1,15,5,5,13,15,15,12,1,12,2,10,2,11,6,2,11,6
2,10,1,15,4,1,5,13,14,2,3,5,15,13,12,8,9,15,12,8
10,11,6,11,4,1,7,5,12,10,11,6,11,6,2,3,7,13,7,4
11,14,11,15,5,5,13,5,6,11,14,11,12,8,11,12,11,4,9,4
8,8,8,9,5,5,5,5,13,12,8,9,5,5,13,5,13,5,5,4
