20
1,5,5,7,5,5,6,3,4,3,6,2,3,7,7,5,4,3,6,2
3,7,5,13,5,5,15,15,4,10,11,15,14,10,9,7,5,14,11,14
8,9,5,7,7,7,15,14,2,10,10,10,11,12,1,13,4,10,10,10
2,2,3,12,8,10,8,9,15,14,10,10,10,2,2,3,6,10,10,10
11,15,15,5,5,13,5,5,12,10,10,11,14,9,14,10,11,14,10,10
8,9,15,5,5,5,5,7,5,14,10,10,11,6,11,14,10,10,10,10
3,5,14,3,7,5,5,13,6,8,9,14,8,9,12,10,10,10,10,10
9,4,9,14,9,5,5,7,13,4,3,13,5,7,5,12,11,14,11,14
2,1,5,14,3,5,6,9,7,4,9,5,7,13,5,6,10,11,14,10
9,7,5,14,10,1,14,2,10,3,7,7,15,5,4,9,12,8,10,8
3,13,4,11,12,3,13,13,12,9,12,8,9,7,7,5,5,7,13,4
9,7,4,11,4,10,1,7,7,5,5,5,6,10,10,2,3,15,5,6
3,15,4,11,6,9,5,13,15,5,7,5,13,12,11,13,12,8,3,14
11,15,6,11,15,7,5,4,10,1,15,5,5,5,14,2,2,2,10,10
10,10,11,14,11,15,7,6,10,1,13,7,7,7,12,11,14,10,8,10
10,11,14,10,10,8,8,9,14,3,4,10,10,11,5,14,9,14,1,14
10,10,10,10,9,7,5,4,9,13,7,13,14,9,4,11,7,15,7,14
10,10,10,10,1,15,5,5,5,7,13,6,10,3,6,10,10,9,12,10
10,8,10,10,2,11,5,7,5,13,4,10,11,12,10,8,9,5,6,8
8,1,13,13,13,13,5,13,5,5,4,8,8,1,12,1,5,5,13,4
