20
1,5,5,7,5,4,1,5,7,7,5,4,1,7,5,4,2,2,3,4
3,5,5,15,5,7,5,7,13,15,5,5,7,13,5,5,13,14,11,6
9,6,1,13,4,10,3,13,5,13,7,5,14,3,7,5,5,13,12,10
3,13,7,5,4,8,9,5,7,7,13,5,13,15,13,7,5,5,4,10
11,6,10,2,2,2,1,7,14,10,2,2,2,10,3,14,1,6,2,10
10,10,9,15,13,13,5,12,8,10,10,10,10,11,14,9,5,13,12,10
10,10,1,13,7,4,3,7,7,15,14,11,15,14,10,3,5,6,3,14
10,11,5,7,13,5,14,8,10,10,11,12,8,9,13,12,1,13,14,8
11,14,3,13,7,5,15,5,14,9,13,6,2,3,5,5,7,5,13,4
8,11,13,4,8,3,14,2,11,7,6,11,14,11,4,3,14,1,5,6
3,14,1,7,6,10,11,14,10,9,12,10,11,15,5,14,10,3,6,10
10,9,7,12,10,10,10,10,11,5,6,10,10,10,2,8,9,14,9,12
11,4,9,6,10,10,8,9,12,1,15,14,10,10,11,7,7,14,1,6
10,2,2,10,11,14,3,4,3,6,10,11,13,13,14,8,8,9,7,12
11,14,9,14,10,10,9,6,10,9,14,11,7,7,14,2,3,6,10,2
10,11,5,14,10,10,2,10,11,7,14,10,11,14,11,13,12,9,14,10
10,10,1,13,13,12,11,14,10,10,9,12,10,11,14,2,3,5,13,12
10,10,3,7,5,5,13,15,12,11,5,6,10,10,9,14,11,5,5,4
10,9,14,11,5,7,5,13,4,11,4,8,10,10,3,14,9,5,5,6
9,5,12,9,5,13,5,5,4,9,5,5,12,8,8,9,5,5,5,12
